Instruction_Condition,MarkCondition,Type,Letter,CorrectResponse,Condition,RandomizeBlocks.thisRepN,RandomizeBlocks.thisTrialN,RandomizeBlocks.thisN,RandomizeBlocks.thisIndex,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Target_Mapping,Fixation_practice.started,Fixation_practice.stopped,Target_practice.started,Target_practice.stopped,Target_resp_practice.keys,Target_resp_practice.corr,Target_resp_practice.started,Target_resp_practice.stopped,ITI_resp_practice.started,ITI_resp_practice.stopped,ITI_Duration,ITI.started,ITI.stopped,square2.started,square2.stopped,Target_resp_practice.rt,Instr_Repe.started,Instr_Repe.stopped,Trigger_Target,TriggerResp,Fixation.started,Fixation.stopped,Target.started,Target.stopped,Target_resp.keys,Target_resp.corr,Target_resp.started,Target_resp.stopped,ITI_resp.started,ITI_resp.stopped,square1.started,square1.stopped,showReminder,ReminderErrors.started,ReminderErrors.stopped,ReminderErrorsResp.keys,ReminderErrorsResp.started,ReminderErrorsResp.stopped,break_block.started,break_block.stopped,break_block_resp.keys,Target_resp.rt,break_block_resp.rt,SelfReport.started,SelfReport.stopped,anxious.response,anxious.rt,peppy.response,peppy.rt,peeved.response,peeved.rt,happy.response,happy.rt,tired.response,tired.rt,relaxed.response,relaxed.rt,sad.response,sad.rt,calm.response,calm.rt,exhausted.response,exhausted.rt,irritated.response,irritated.rt,break_cond.started,break_cond.stopped,break_cond_resp.keys,break_cond_resp.rt,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,42,0,126,1,,,,,,,,,,,,0.9,388.8271008449319,None,388.8271008449319,None,,,,101,0,387.6427509819614,388.14317643815684,388.1264942380367,388.22655418404156,None,0,388.1264942380367,None,388.22655418404156,None,388.1264942380367,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,42,1,127,0,,,,,,,,,,,,1,390.64577686959274,None,390.64577686959274,None,,,,101,111,389.72786468246795,390.2282586341935,390.2116026877975,390.3116862621546,4,1,390.2116026877975,None,390.3116862621546,None,390.2116026877975,None,False,None,None,None,None,None,None,None,None,0.3852433647361977,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,42,2,128,2,,,,,,,,,,,,0.9,392.8305155793978,None,392.8305155793978,None,,,,102,0,391.64615842372586,392.14658067113214,392.12989992955227,392.2299619175137,None,1,392.12989992955227,None,392.2299619175137,None,392.12989992955227,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,43,0,129,1,,,,,,,,,,,,1,394.79931652803225,None,394.79931652803225,None,,,,101,111,393.731266581779,394.2316879540613,394.2150063373574,394.3151077059056,4,1,394.2150063373574,None,394.3151077059056,None,394.2150063373574,None,False,None,None,None,None,None,None,None,None,0.5387661041077081,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,43,1,130,2,,,,,,,,,,,,0.9,396.9840397773096,None,396.9840397773096,None,,,,102,0,395.7996872889671,396.30011216174626,396.28343200358177,396.38351645306284,None,1,396.28343200358177,None,396.38351645306284,None,396.28343200358177,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,43,2,131,1,,,,,,,,,,,,1,398.8360767017148,None,398.8360767017148,None,,,,101,111,397.8847986558085,398.3852185695505,398.3685389948032,398.46862373599197,4,1,398.3685389948032,None,398.46862373599197,None,398.3685389948032,None,False,None,None,None,None,None,None,None,None,0.42613645810979506,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,44,0,132,0,,,,,,,,,,,,1,400.77105439334173,None,400.77105439334173,None,,,,101,111,399.8364570890162,400.3368787530062,400.3201985948417,400.4202821691988,4,1,400.3201985948417,None,400.4202821691988,None,400.3201985948417,None,False,None,None,None,None,None,None,None,None,0.4134284884994486,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,44,1,133,0,,,,,,,,,,,,1,402.63930941035596,None,402.63930941035596,None,,,,101,111,401.77143478064227,402.27185790317253,402.25517686988496,402.35526219449,4,1,402.25517686988496,None,402.35526219449,None,402.25517686988496,None,False,None,None,None,None,None,None,None,None,0.33743358172341686,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,44,2,134,0,,,,,,,,,,,,1,404.6410261122455,None,404.6410261122455,None,,,,101,111,403.6396906727805,404.14011350360306,404.1234336371472,404.22349358315205,4,1,404.1234336371472,None,404.22349358315205,None,404.1234336371472,None,False,None,None,None,None,None,None,None,None,0.47611363195483136,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,45,0,135,0,,,,,,,,,,,,1,406.6093521601706,None,406.6093521601706,None,,,,101,111,405.64139045560387,406.1418144532581,406.12514246291994,406.2251951162234,4,1,406.12514246291994,None,406.2251951162234,None,406.12514246291994,None,False,None,None,None,None,None,None,None,None,0.44036276813494624,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,45,1,136,1,,,,,,,,,,,,1,408.4776089274328,None,408.4776089274328,None,,,,101,111,407.6097363396757,408.1101565451263,408.0934760952541,408.1935614198592,4,1,408.0934760952541,None,408.1935614198592,None,408.0934760952541,None,False,None,None,None,None,None,None,None,None,0.3479843702825747,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,45,2,137,2,,,,,,,,,,,,0.9,410.66234734552927,None,410.66234734552927,None,,,,102,0,409.4779855225288,409.9784115621396,409.9617421971734,410.0618158534571,None,1,409.9617421971734,None,410.0618158534571,None,409.9617421971734,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,46,0,138,2,,,,,,,,,,,,0.9,412.7474549201661,None,412.7474549201661,None,,,,102,0,411.56309776449507,412.0635176782371,412.04685648109626,412.14692401151024,None,1,412.04685648109626,None,412.14692401151024,None,412.04685648109626,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,46,1,139,2,,,,,,,,,,,,0.9,414.83256074455494,None,414.83256074455494,None,,,,102,0,413.6482032971753,414.1486264197065,414.1319523874108,414.23202400173795,None,1,414.1319523874108,None,414.23202400173795,None,414.1319523874108,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,46,2,140,0,,,,,,,,,,,,1,416.7679932090359,None,416.7679932090359,None,,,,101,111,415.73331174693703,416.23369986450143,416.2170564615517,416.3171374105368,4,1,416.2170564615517,None,416.3171374105368,None,416.2170564615517,None,False,None,None,None,None,None,None,None,None,0.515246267231305,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,47,0,141,0,,,,,,,,,,,,1,418.86977889988066,None,418.86977889988066,None,,,,101,111,417.7683712626722,418.26879613545134,418.25212531194484,418.35219925993624,4,1,418.25212531194484,None,418.35219925993624,None,418.25212531194484,None,False,None,None,None,None,None,None,None,None,0.5791294556584035,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,47,1,142,1,,,,,,,,,,,,1,420.73803654226776,None,420.73803654226776,None,,,,101,111,419.8701674550075,420.37058357654496,420.35390341838047,420.45398757615385,4,1,420.35390341838047,None,420.45398757615385,None,420.35390341838047,None,False,None,None,None,None,None,None,None,None,0.33732564974343404,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,47,2,143,1,,,,,,,,,,,,1,422.63965275073406,None,422.63965275073406,None,,,,101,111,421.738415471028,422.23884005209857,422.2221342236262,422.3222434682921,4,1,422.2221342236262,None,422.3222434682921,None,422.2221342236262,None,False,None,None,None,None,None,None,None,None,0.37403127402012615,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,48,0,144,1,,,,,,,,,,,,1,424.44118480142697,None,424.44118480142697,None,,,,101,111,423.6400334297423,424.14045713568885,424.123776394109,424.2238579265095,4,1,424.123776394109,None,424.2238579265095,None,424.123776394109,None,False,None,None,None,None,None,None,None,None,0.28135416712302685,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,48,1,145,2,,,,,,,,,,,,0.9,426.6259240946474,None,426.6259240946474,None,,,,102,0,425.4415637301872,425.94198918638176,425.9253075696779,426.02539260257527,None,1,425.9253075696779,None,426.02539260257527,None,425.9253075696779,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,48,2,146,2,,,,,,,,,,,,0.9,428.7110197092543,None,428.7110197092543,None,,,,102,0,427.52667042970006,428.0270947190629,428.010416602855,428.1105004689207,None,1,428.010416602855,None,428.1105004689207,None,428.010416602855,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,49,0,147,0,,,,,,,,,,,,1,430.54637793403526,None,430.54637793403526,None,,,,101,111,429.6117844219143,430.11220229369974,430.09552271895245,430.1956197118798,4,1,430.09552271895245,None,430.1956197118798,None,430.09552271895245,None,False,None,None,None,None,None,None,None,None,0.4164844220604209,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,49,1,148,0,,,,,,,,,,,,1,432.4813550422459,None,432.4813550422459,None,,,,101,111,431.5467568627964,432.047180568743,432.0305004105785,432.13058544347587,4,1,432.0305004105785,None,432.13058544347587,None,432.0305004105785,None,False,None,None,None,None,None,None,None,None,0.4114670435528751,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,49,2,149,0,,,,,,,,,,,,1,434.3829727092525,None,434.3829727092525,None,,,,101,111,433.4817421388325,433.9821603023256,433.96547956074573,434.0655640102268,4,1,433.96547956074573,None,434.0655640102268,None,433.96547956074573,None,False,None,None,None,None,None,None,None,None,0.3704263459048889,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,50,0,150,0,,,,,,,,,,,,1,436.25122830968303,None,436.25122830968303,None,,,,101,111,435.38335134630506,435.8837779693322,435.867098394584,435.9671825523574,4,1,435.867098394584,None,435.9671825523574,None,435.867098394584,None,False,None,None,None,None,None,None,None,None,0.3447837495277781,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,50,1,151,1,,,,,,,,,,,,1,438.16952788510207,None,438.16952788510207,None,,,,101,111,437.25161073894014,437.7520332780541,437.73535253647424,437.8354361108313,4,1,437.73535253647424,None,437.8354361108313,None,437.73535253647424,None,False,None,None,None,None,None,None,None,None,0.3844957169967529,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,50,2,152,0,,,,,,,,,,,,1,440.0377820269914,None,440.0377820269914,None,,,,101,111,439.169907980694,439.6703302281003,439.6536491948127,439.75373510283407,4,1,439.6536491948127,None,439.75373510283407,None,439.6536491948127,None,False,None,None,None,None,None,None,None,None,0.34914770199702616,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,51,0,153,0,,,,,,,,,,,,1,441.9060399610862,None,441.9060399610862,None,,,,101,111,441.03816358112454,441.5385867036548,441.52190450353464,441.62199537059314,4,1,441.52190450353464,None,441.62199537059314,None,441.52190450353464,None,False,None,None,None,None,None,None,None,None,0.3478571855712289,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,51,1,154,0,,,,,,,,,,,,1,443.7576127779794,None,443.7576127779794,None,,,,101,111,442.90641888984646,443.40684172066904,443.3901732308268,443.49024542857023,4,1,443.3901732308268,None,443.49024542857023,None,443.3901732308268,None,False,None,None,None,None,None,None,None,None,0.3245540877778694,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,51,2,155,0,,,,,,,,,,,,1,445.65922986156966,None,445.65922986156966,None,,,,101,111,444.7579928735722,445.25841745464277,445.2417352545226,445.3418197040037,4,1,445.2417352545226,None,445.3418197040037,None,445.2417352545226,None,False,None,None,None,None,None,None,None,None,0.37292511708437814,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,52,0,156,0,,,,,,,,,,,,1,447.5274857537079,None,447.5274857537079,None,,,,101,111,446.6596114157028,447.16003424652536,447.1433424200386,447.24343766271795,4,1,447.1433424200386,None,447.24343766271795,None,447.1433424200386,None,False,None,None,None,None,None,None,None,None,0.3492836379491564,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,52,1,157,0,,,,,,,,,,,,1,449.34569942110465,None,449.34569942110465,None,,,,101,111,448.5278684746727,449.028289846955,449.0116091053751,449.11169530510415,4,1,449.0116091053751,None,449.11169530510415,None,449.0116091053751,None,False,None,None,None,None,None,None,None,None,0.2869887998695049,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,52,2,158,1,,,,,,,,,,,,1,451.1138708637618,None,451.1138708637618,None,,,,101,111,450.3460809752378,450.84651255730205,450.8298230644805,450.9299104310421,4,1,450.8298230644805,None,450.9299104310421,None,450.8298230644805,None,False,None,None,None,None,None,None,None,None,0.24971201122480124,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,53,0,159,1,,,,,,,,,,,,1,452.99881216480844,None,452.99881216480844,None,,,,101,111,452.1142474588578,452.6146746653012,452.59799159005615,452.6980786649101,4,1,452.59799159005615,None,452.6980786649101,None,452.59799159005615,None,False,None,None,None,None,None,None,None,None,0.3655279842823802,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,53,1,160,2,,,,,,,,,,,,0.9,455.18354533216007,None,455.18354533216007,None,,,,102,0,453.99919488577416,454.4996104238953,454.48292822377425,454.5830132566716,None,1,454.48292822377425,None,454.5830132566716,None,454.48292822377425,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,53,2,161,2,,,,,,,,,,,,0.9,457.2686508648412,None,457.2686508648412,None,,,,102,0,456.0842940008779,456.58471653999186,456.5680355067034,456.66812141472565,None,1,456.5680355067034,None,456.66812141472565,None,456.5680355067034,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,54,0,162,2,,,,,,,,,,,,0.9,459.35376660730344,None,459.35376660730344,None,,,,102,0,458.16940011697443,458.669823822921,458.6531427896325,458.7532275308222,None,1,458.6531427896325,None,458.7532275308222,None,458.6531427896325,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,54,1,163,1,,,,,,,,,,,,1,461.2057889463067,None,461.2057889463067,None,,,,101,111,460.254505357947,460.75495473420233,460.73825094768654,460.8383348137513,4,1,460.73825094768654,None,460.8383348137513,None,460.73825094768654,None,False,None,None,None,None,None,None,None,None,0.4200943092137095,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
