Instruction_Condition,MarkCondition,Type,Letter,CorrectResponse,Condition,RandomizeBlocks.thisRepN,RandomizeBlocks.thisTrialN,RandomizeBlocks.thisN,RandomizeBlocks.thisIndex,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Target_Mapping,Fixation_practice.started,Fixation_practice.stopped,Target_practice.started,Target_practice.stopped,Target_resp_practice.keys,Target_resp_practice.corr,Target_resp_practice.started,Target_resp_practice.stopped,ITI_resp_practice.started,ITI_resp_practice.stopped,ITI_Duration,ITI.started,ITI.stopped,square2.started,square2.stopped,Target_resp_practice.rt,Instr_Repe.started,Instr_Repe.stopped,Trigger_Target,TriggerResp,Fixation.started,Fixation.stopped,Target.started,Target.stopped,Target_resp.keys,Target_resp.corr,Target_resp.rt,Target_resp.started,Target_resp.stopped,ITI_resp.started,ITI_resp.stopped,square1.started,square1.stopped,showReminder,ReminderErrors.started,ReminderErrors.stopped,ReminderErrorsResp.keys,ReminderErrorsResp.started,ReminderErrorsResp.stopped,break_block.started,break_block.stopped,break_block_resp.keys,break_block_resp.rt,SelfReport.started,SelfReport.stopped,anxious.response,anxious.rt,peppy.response,peppy.rt,peeved.response,peeved.rt,happy.response,happy.rt,tired.response,tired.rt,relaxed.response,relaxed.rt,sad.response,sad.rt,calm.response,calm.rt,exhausted.response,exhausted.rt,irritated.response,irritated.rt,break_cond.started,break_cond.stopped,break_cond_resp.keys,break_cond_resp.rt,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,34,0,102,2,,,,,,,,,,,,0.9,311.2298441000021,None,311.2298441000021,None,,,,102,0,310.0245808000036,310.53488940000534,310.51788680000755,310.61813390000316,None,1,,310.51788680000755,None,310.61813390000316,None,310.51788680000755,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,34,1,103,1,,,,,,,,,,,,1,312.9668124000018,None,312.9668124000018,None,,,,101,111,312.1441588000016,312.65318500000285,312.6363272000017,312.7364632000099,4,1,0.2967790000111563,312.6363272000017,None,312.7364632000099,None,312.6363272000017,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,34,2,104,1,,,,,,,,,,,,1,314.85138630001165,None,314.85138630001165,None,,,,101,111,313.9726182000013,314.48813150000933,314.4711103000009,314.57105850000517,4,1,0.3518605999997817,314.4711103000009,None,314.57105850000517,None,314.4711103000009,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,35,0,105,1,,,,,,,,,,,,1,316.67779300000984,None,316.67779300000984,None,,,,101,111,315.8624451000069,316.37302670000645,316.35602410000865,316.45635950000724,4,1,0.3009196999919368,316.35602410000865,None,316.45635950000724,None,316.35602410000865,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,35,1,106,0,,,,,,,,,,,,1,318.5386959000025,None,318.5386959000025,None,,,,101,111,317.6973197000043,318.20785500000056,318.1908870000043,318.291017200012,4,1,0.3133603000023868,318.1908870000043,None,318.291017200012,None,318.1908870000043,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,35,2,107,2,,,,,,,,,,,,0.9,320.74711789999856,None,320.74711789999856,None,,,,102,0,319.55187890000525,320.0595837000001,320.0424776,320.14250270000775,None,1,,320.0424776,None,320.14250270000775,None,320.0424776,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,36,0,108,2,,,,,,,,,,,,0.9,322.8634873000119,None,322.8634873000119,None,,,,102,0,321.6676598000049,322.1779011000035,322.1608630000119,322.2611762000015,None,1,,322.1608630000119,None,322.2611762000015,None,322.1608630000119,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,36,1,109,0,,,,,,,,,,,,1,324.67667710001115,None,324.67667710001115,None,,,,101,111,323.7880493999983,324.29633890000696,324.2793364000099,324.37952320001204,4,1,0.3573820000019623,324.2793364000099,None,324.37952320001204,None,324.2793364000099,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,36,2,110,1,,,,,,,,,,,,1,326.5783422000095,None,326.5783422000095,None,,,,101,111,325.68271310000273,326.1978911000042,326.1808788000053,326.2811243000033,4,1,0.3519819999928586,326.1808788000053,None,326.2811243000033,None,326.1808788000053,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,37,0,111,0,,,,,,,,,,,,1,328.4131468000123,None,328.4131468000123,None,,,,101,111,327.5841508000012,328.0993925000075,328.0826259000023,328.18271520000417,4,1,0.2994535000034375,328.0826259000023,None,328.18271520000417,None,328.0826259000023,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,37,1,112,1,,,,,,,,,,,,1,330.25537680000707,None,330.25537680000707,None,,,,101,111,329.42352180001035,329.9342590000015,329.9173434000113,330.0174293000018,4,1,0.30662190000293776,329.9173434000113,None,330.0174293000018,None,329.9173434000113,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,37,2,113,2,,,,,,,,,,,,0.9,332.4734635000059,None,332.4734635000059,None,,,,102,0,331.2767629000009,331.78589060000377,331.7689536000107,331.86897450000106,None,1,,331.7689536000107,None,331.86897450000106,None,331.7689536000107,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,38,0,114,1,,,,,,,,,,,,1,334.36146280000685,None,334.36146280000685,None,,,,101,111,333.39702170000237,333.9042698000121,333.88745010001,333.9875172000029,4,1,0.440371699995012,333.88745010001,None,333.9875172000029,None,333.88745010001,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,38,1,115,2,,,,,,,,,,,,0.9,336.57659010001225,None,336.57659010001225,None,,,,102,0,335.3798061000125,335.88922310000635,335.87241450000147,335.9724920000008,None,1,,335.87241450000147,None,335.9724920000008,None,335.87241450000147,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,38,2,116,2,,,,,,,,,,,,0.9,338.7018800000078,None,338.7018800000078,None,,,,102,0,337.50280460000795,338.0077842000028,337.99073010000575,338.09092560000136,None,1,,337.99073010000575,None,338.07396550000703,338.67461020000337,337.99073010000575,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,39,0,117,2,,,,,,,,,,,,0.9,340.82023850000405,None,340.82023850000405,None,,,,102,0,339.6149536000012,340.1260593000043,340.1090727000119,340.2092997,None,1,,340.1090727000119,None,340.2092997,None,340.1090727000119,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,39,1,118,1,,,,,,,,,,,,1,342.63617050000175,None,342.63617050000175,None,,,,101,111,341.7373416000046,342.24453480000375,342.2275615000108,342.3277872000035,4,1,0.37523679999867454,342.2275615000108,None,342.3277872000035,None,342.2275615000108,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,39,2,119,1,,,,,,,,,,,,1,344.5376701000059,None,344.5376701000059,None,,,,101,111,343.65205820000847,344.1628569000022,344.14593740001146,344.2459008000005,4,1,0.3652490999957081,344.14593740001146,None,344.2459008000005,None,344.14593740001146,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,40,0,120,1,,,,,,,,,,,,1,346.3762136000005,None,346.3762136000005,None,,,,101,111,345.5531849000108,346.0644074000011,346.0475202000089,346.1476408000017,4,1,0.2993824000004679,346.0475202000089,None,346.1476408000017,None,346.0475202000089,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,40,1,121,1,,,,,,,,,,,,1,348.18158660001063,None,348.18158660001063,None,,,,101,111,347.38863500001025,347.8993215000082,347.88227860000916,347.98248070001137,4,1,0.2557449000014458,347.88227860000916,None,347.98248070001137,None,347.88227860000916,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,40,2,122,0,,,,,,,,,,,,1,350.01395750000665,None,350.01395750000665,None,,,,101,111,349.18937000000733,349.70073609999963,349.683743600006,349.7838073000021,4,1,0.2932605000096373,349.683743600006,None,349.7838073000021,None,349.683743600006,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,41,0,123,1,,,,,,,,,,,,1,351.89921850000974,None,351.89921850000974,None,,,,101,111,351.0246083000093,351.53556430000754,351.5185845000087,351.6187415000022,4,1,0.3511753999919165,351.5185845000087,None,351.6187415000022,None,351.5185845000087,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,41,1,124,1,,,,,,,,,,,,1,353.8174539000029,None,353.8174539000029,None,,,,101,111,352.90989770001033,353.4204679000104,353.40358270000434,353.5035651000071,4,1,0.3742247000045609,353.40358270000434,None,353.5035651000071,None,353.40358270000434,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,41,2,125,1,,,,,,,,,,,,1,355.69389510000474,None,355.69389510000474,None,,,,101,111,354.82822190001025,355.33883170000627,355.32192300001043,355.4217112000042,4,1,0.3351385999994818,355.32192300001043,None,355.4217112000042,None,355.32192300001043,None,False,None,None,None,None,None,356.74380690000544,None,space,22.23201059999701,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,42,0,126,2,,,,,,,,,,,,0.9,382.1706659000047,None,382.1706659000047,None,,,,102,0,380.97095240000635,381.47710570000345,381.4601055000094,381.5602562999993,None,1,,381.4601055000094,None,381.5602562999993,None,381.4601055000094,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,42,1,127,1,,,,,,,,,,,,1,384.0040488000086,None,384.0040488000086,None,,,,101,111,383.0956636000046,383.5954703000025,383.5954703000025,383.695389600005,4,1,0.3853157999983523,383.5954703000025,None,383.695389600005,None,383.5954703000025,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,42,2,128,2,,,,,,,,,,,,0.9,386.21768610000436,None,386.21768610000436,None,,,,102,0,385.0236264000123,385.53057510001236,385.51364670001203,385.6138210000063,None,1,,385.51364670001203,None,385.6138210000063,None,385.51364670001203,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,43,0,129,0,,,,,,,,,,,,1,387.9953521999996,None,387.9953521999996,None,,,,101,111,387.1429119000095,387.64897400001064,387.6321404000046,387.7320050000126,4,1,0.3292828000121517,387.6321404000046,None,387.7320050000126,None,387.6321404000046,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,43,1,130,0,,,,,,,,,,,,1,390.01433740000357,None,390.01433740000357,None,,,,101,111,389.00206670000625,389.51718890000484,389.50021579999884,389.60046840000723,4,1,0.4735904999979539,389.50021579999884,None,389.60046840000723,None,389.50021579999884,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,43,2,131,2,,,,,,,,,,,,0.9,392.2299634000083,None,392.2299634000083,None,,,,102,0,391.02795290001086,391.5354498000088,391.5185638000112,391.61880020001263,None,1,,391.5185638000112,None,391.61880020001263,None,391.5185638000112,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,44,0,132,2,,,,,,,,,,,,0.9,394.3399774999998,None,394.3399774999998,None,,,,102,0,393.1417657999991,393.65389790000336,393.63697500000126,393.73699340000167,None,1,,393.63697500000126,None,393.73699340000167,None,393.63697500000126,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,44,1,133,0,,,,,,,,,,,,1,396.13496670000313,None,396.13496670000313,None,,,,101,111,395.26559980001184,395.77185160000226,395.7550864000077,395.8558778000006,4,1,0.34175049999612384,395.7550864000077,None,395.8558778000006,None,395.7550864000077,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,44,2,134,2,,,,,,,,,,,,0.9,398.3446582000033,None,398.3446582000033,None,,,,102,0,397.1505157000065,397.6571910000057,397.64023350000207,397.7406197000091,None,1,,397.64023350000207,None,397.7406197000091,None,397.64023350000207,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,45,0,135,2,,,,,,,,,,,,0.9,400.46175090000906,None,400.46175090000906,None,,,,102,0,399.26486500000465,399.7757608000102,399.75870760000544,399.8589931000024,None,1,,399.75870760000544,None,399.8589931000024,None,399.75870760000544,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,45,1,136,0,,,,,,,,,,,,1,402.252539100009,None,402.252539100009,None,,,,101,111,401.3866214000009,401.89423160000297,401.8773230000079,401.97740010000416,4,1,0.3498618000012357,401.8773230000079,None,401.97740010000416,None,401.8773230000079,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,45,2,137,1,,,,,,,,,,,,1,404.1836871000123,None,404.1836871000123,None,,,,101,111,403.26836460000777,403.7792688000045,403.76219140000467,403.8623287000082,4,1,0.38762259999930393,403.76219140000467,None,403.8623287000082,None,403.76219140000467,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
