"Onset","Duration","Participant","date_time","Running","Trial","Event","MoneyMagnitude","CardNumber","Feedback","Response","RT","Post_Trial"
530.639548299994,0,"IA6LI11","2022_Jan_05_1046","MainTask",30,"Response",50,5,"reward",2,0.841109100001631,"post_loss"
532.684090999988,1,"IA6LI11","2022_Jan_05_1046","MainTask",30,"Feedback",50,5,"reward",2,0.841109100001631,"post_loss"
533.726560499999,3.99367481828788,"IA6LI11","2022_Jan_05_1046","MainTask",31,"Fixation",50,5,"reward",2,0.731345099993632,"post_reward"
537.705082199987,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",31,"Money",50,5,"reward",2,0.731345099993632,"post_reward"
538.205539999995,0.731345099993632,"IA6LI11","2022_Jan_05_1046","MainTask",31,"Choice",50,5,"reward",2,0.731345099993632,"post_reward"
538.936885099989,0,"IA6LI11","2022_Jan_05_1046","MainTask",31,"Response",50,5,"reward",2,0.731345099993632,"post_reward"
540.957673199999,1,"IA6LI11","2022_Jan_05_1046","MainTask",31,"Feedback",50,5,"reward",2,0.731345099993632,"post_reward"
542.005936699992,4.01679009416323,"IA6LI11","2022_Jan_05_1046","MainTask",32,"Fixation",10,5,"reward",2,0.70643820000987,"post_reward"
546.012039099995,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",32,"Money",10,5,"reward",2,0.70643820000987,"post_reward"
546.512175999989,0.70643820000987,"IA6LI11","2022_Jan_05_1046","MainTask",32,"Choice",10,5,"reward",2,0.70643820000987,"post_reward"
547.218614199999,0,"IA6LI11","2022_Jan_05_1046","MainTask",32,"Response",10,5,"reward",2,0.70643820000987,"post_reward"
549.247941599999,1,"IA6LI11","2022_Jan_05_1046","MainTask",32,"Feedback",10,5,"reward",2,0.70643820000987,"post_reward"
550.268850699998,2.93715224450337,"IA6LI11","2022_Jan_05_1046","MainTask",33,"Fixation",0,4,"reward",2,0.701950399990892,"post_reward"
553.201226199992,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",33,"Money",0,4,"reward",2,0.701950399990892,"post_reward"
553.701819299997,0.701950399990892,"IA6LI11","2022_Jan_05_1046","MainTask",33,"Choice",0,4,"reward",2,0.701950399990892,"post_reward"
554.403769699988,0,"IA6LI11","2022_Jan_05_1046","MainTask",33,"Response",0,4,"reward",2,0.701950399990892,"post_reward"
556.437246499991,1,"IA6LI11","2022_Jan_05_1046","MainTask",33,"Feedback",0,4,"reward",2,0.701950399990892,"post_reward"
557.445104599989,3.51472682163195,"IA6LI11","2022_Jan_05_1046","MainTask",34,"Fixation",50,4,"loss",2,0.749599399990984,"post_reward"
560.957811199987,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",34,"Money",50,4,"loss",2,0.749599399990984,"post_reward"
561.458114399997,0.749599399990984,"IA6LI11","2022_Jan_05_1046","MainTask",34,"Choice",50,4,"loss",2,0.749599399990984,"post_reward"
562.207713799988,0,"IA6LI11","2022_Jan_05_1046","MainTask",34,"Response",50,4,"loss",2,0.749599399990984,"post_reward"
564.260422699997,1,"IA6LI11","2022_Jan_05_1046","MainTask",34,"Feedback",50,4,"loss",2,0.749599399990984,"post_reward"
565.289451899996,4.39825850647045,"IA6LI11","2022_Jan_05_1046","MainTask",35,"Fixation",50,5,"loss",2,0.565136999997776,"post_loss"
569.681721799992,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",35,"Money",50,5,"loss",2,0.565136999997776,"post_loss"
570.181956699991,0.565136999997776,"IA6LI11","2022_Jan_05_1046","MainTask",35,"Choice",50,5,"loss",2,0.565136999997776,"post_loss"
570.747093699989,0,"IA6LI11","2022_Jan_05_1046","MainTask",35,"Response",50,5,"loss",2,0.565136999997776,"post_loss"
572.767491899998,1,"IA6LI11","2022_Jan_05_1046","MainTask",35,"Feedback",50,5,"loss",2,0.565136999997776,"post_loss"
573.801809699988,3.33890611730555,"IA6LI11","2022_Jan_05_1046","MainTask",36,"Fixation",10,5,"loss",2,0.601313400009531,"post_loss"
577.137925999996,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",36,"Money",10,5,"loss",2,0.601313400009531,"post_loss"
577.638224899987,0.601313400009531,"IA6LI11","2022_Jan_05_1046","MainTask",36,"Choice",10,5,"loss",2,0.601313400009531,"post_loss"
578.239538299997,0,"IA6LI11","2022_Jan_05_1046","MainTask",36,"Response",10,5,"loss",2,0.601313400009531,"post_loss"
580.257045399994,1,"IA6LI11","2022_Jan_05_1046","MainTask",36,"Feedback",10,5,"loss",2,0.601313400009531,"post_loss"
581.286310099997,3.26707733313918,"IA6LI11","2022_Jan_05_1046","MainTask",37,"Fixation",50,5,"reward",2,0.622104499998386,"post_loss"
584.543879399993,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",37,"Money",50,5,"reward",2,0.622104499998386,"post_loss"
585.044645099988,0.622104499998386,"IA6LI11","2022_Jan_05_1046","MainTask",37,"Choice",50,5,"reward",2,0.622104499998386,"post_loss"
585.666749599986,0,"IA6LI11","2022_Jan_05_1046","MainTask",37,"Response",50,5,"reward",2,0.622104499998386,"post_loss"
587.713382599992,1,"IA6LI11","2022_Jan_05_1046","MainTask",37,"Feedback",50,5,"reward",2,0.622104499998386,"post_loss"
588.757820300001,3.19085409425504,"IA6LI11","2022_Jan_05_1046","MainTask",38,"Fixation",0,7,"loss",4,2.1397610999993,"post_reward"
591.9335651,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",38,"Money",0,7,"loss",4,2.1397610999993,"post_reward"
592.4338192,2.1397610999993,"IA6LI11","2022_Jan_05_1046","MainTask",38,"Choice",0,7,"loss",4,2.1397610999993,"post_reward"
594.573580299999,0,"IA6LI11","2022_Jan_05_1046","MainTask",38,"Response",0,7,"loss",4,2.1397610999993,"post_reward"
596.637496799987,1,"IA6LI11","2022_Jan_05_1046","MainTask",38,"Feedback",0,7,"loss",4,2.1397610999993,"post_reward"
597.631196399991,2.92238235639878,"IA6LI11","2022_Jan_05_1046","MainTask",39,"Fixation",0,4,"reward",2,0.691716500004986,"post_loss"
600.540739299991,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",39,"Money",0,4,"reward",2,0.691716500004986,"post_loss"
601.040984899999,0.691716500004986,"IA6LI11","2022_Jan_05_1046","MainTask",39,"Choice",0,4,"reward",2,0.691716500004986,"post_loss"
601.732701400004,0,"IA6LI11","2022_Jan_05_1046","MainTask",39,"Response",0,4,"reward",2,0.691716500004986,"post_loss"
603.759930100001,1,"IA6LI11","2022_Jan_05_1046","MainTask",39,"Feedback",0,4,"reward",2,0.691716500004986,"post_loss"
604.769639599996,4.31700709998248,"IA6LI11","2022_Jan_05_1046","MainTask",40,"Fixation",0,5,"loss",2,0.638929200009443,"post_reward"
609.064473999999,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",40,"Money",0,5,"loss",2,0.638929200009443,"post_reward"
609.564754799998,0.638929200009443,"IA6LI11","2022_Jan_05_1046","MainTask",40,"Choice",0,5,"loss",2,0.638929200009443,"post_reward"
610.203684000007,0,"IA6LI11","2022_Jan_05_1046","MainTask",40,"Response",0,5,"loss",2,0.638929200009443,"post_reward"
612.233856399995,1,"IA6LI11","2022_Jan_05_1046","MainTask",40,"Feedback",0,5,"loss",2,0.638929200009443,"post_reward"
613.240112299987,4.11101580854662,"IA6LI11","2022_Jan_05_1046","MainTask",41,"Fixation",0,5,"reward",2,0.424689999999828,"post_loss"
617.354576199999,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",41,"Money",0,5,"reward",2,0.424689999999828,"post_loss"
617.855121000001,0.424689999999828,"IA6LI11","2022_Jan_05_1046","MainTask",41,"Choice",0,5,"reward",2,0.424689999999828,"post_loss"
618.279811,0,"IA6LI11","2022_Jan_05_1046","MainTask",41,"Response",0,5,"reward",2,0.424689999999828,"post_loss"
620.290493199995,1,"IA6LI11","2022_Jan_05_1046","MainTask",41,"Feedback",0,5,"reward",2,0.424689999999828,"post_loss"
621.2988663,3.85391973727541,"IA6LI11","2022_Jan_05_1046","MainTask",42,"Fixation",50,5,"loss",2,0.540695000003325,"post_reward"
625.144462699987,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",42,"Money",50,5,"loss",2,0.540695000003325,"post_reward"
625.644796799999,0.540695000003325,"IA6LI11","2022_Jan_05_1046","MainTask",42,"Choice",50,5,"loss",2,0.540695000003325,"post_reward"
626.185491800003,0,"IA6LI11","2022_Jan_05_1046","MainTask",42,"Response",50,5,"loss",2,0.540695000003325,"post_reward"
628.213657899993,1,"IA6LI11","2022_Jan_05_1046","MainTask",42,"Feedback",50,5,"loss",2,0.540695000003325,"post_reward"
629.274184099995,2.61845580492771,"IA6LI11","2022_Jan_05_1046","MainTask",43,"Fixation",50,4,"loss",2,0.586049999998068,"post_loss"
631.883320599998,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",43,"Money",50,4,"loss",2,0.586049999998068,"post_loss"
632.3837585,0.586049999998068,"IA6LI11","2022_Jan_05_1046","MainTask",43,"Choice",50,4,"loss",2,0.586049999998068,"post_loss"
632.969808499998,0,"IA6LI11","2022_Jan_05_1046","MainTask",43,"Response",50,4,"loss",2,0.586049999998068,"post_loss"
635.0025723,1,"IA6LI11","2022_Jan_05_1046","MainTask",43,"Feedback",50,4,"loss",2,0.586049999998068,"post_loss"
636.032891899988,3.54194105094246,"IA6LI11","2022_Jan_05_1046","MainTask",44,"Fixation",50,4,"loss",2,0.527771799999755,"post_loss"
639.573169499999,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",44,"Money",50,4,"loss",2,0.527771799999755,"post_loss"
640.056997899999,0.527771799999755,"IA6LI11","2022_Jan_05_1046","MainTask",44,"Choice",50,4,"loss",2,0.527771799999755,"post_loss"
640.584769699999,0,"IA6LI11","2022_Jan_05_1046","MainTask",44,"Response",50,4,"loss",2,0.527771799999755,"post_loss"
642.608924399989,1,"IA6LI11","2022_Jan_05_1046","MainTask",44,"Feedback",50,4,"loss",2,0.527771799999755,"post_loss"
643.649777699989,2.69674496007371,"IA6LI11","2022_Jan_05_1046","MainTask",45,"Fixation",10,5,"loss",2,0.619392700013123,"post_loss"
646.328498999996,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",45,"Money",10,5,"loss",2,0.619392700013123,"post_loss"
646.828982699997,0.619392700013123,"IA6LI11","2022_Jan_05_1046","MainTask",45,"Choice",10,5,"loss",2,0.619392700013123,"post_loss"
647.44837540001,0,"IA6LI11","2022_Jan_05_1046","MainTask",45,"Response",10,5,"loss",2,0.619392700013123,"post_loss"
649.481704399994,1,"IA6LI11","2022_Jan_05_1046","MainTask",45,"Feedback",10,5,"loss",2,0.619392700013123,"post_loss"
650.504444299993,3.82609056357078,"IA6LI11","2022_Jan_05_1046","MainTask",46,"Fixation",0,5,"loss",4,7.58814639999764,"post_loss"
654.335454299988,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",46,"Money",0,5,"loss",4,7.58814639999764,"post_loss"
654.83572219999,7.58814639999764,"IA6LI11","2022_Jan_05_1046","MainTask",46,"Choice",0,5,"loss",4,7.58814639999764,"post_loss"
662.423868599988,0,"IA6LI11","2022_Jan_05_1046","MainTask",46,"Response",0,5,"loss",4,7.58814639999764,"post_loss"
664.443720299998,1,"IA6LI11","2022_Jan_05_1046","MainTask",46,"Feedback",0,5,"loss",4,7.58814639999764,"post_loss"
665.458143199998,3.36327773276854,"IA6LI11","2022_Jan_05_1046","MainTask",47,"Fixation",50,7,"reward",4,2.3515722000011,"post_loss"
668.814187399999,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",47,"Money",50,7,"reward",4,2.3515722000011,"post_loss"
669.314366799998,2.3515722000011,"IA6LI11","2022_Jan_05_1046","MainTask",47,"Choice",50,7,"reward",4,2.3515722000011,"post_loss"
671.665938999999,0,"IA6LI11","2022_Jan_05_1046","MainTask",47,"Response",50,7,"reward",4,2.3515722000011,"post_loss"
673.718046900001,1,"IA6LI11","2022_Jan_05_1046","MainTask",47,"Feedback",50,7,"reward",4,2.3515722000011,"post_loss"
674.745611999999,2.90649792951771,"IA6LI11","2022_Jan_05_1046","MainTask",48,"Fixation",0,5,"loss",4,1.06824269999925,"post_reward"
677.638107099992,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",48,"Money",0,5,"loss",4,1.06824269999925,"post_reward"
678.138409199993,1.06824269999925,"IA6LI11","2022_Jan_05_1046","MainTask",48,"Choice",0,5,"loss",4,1.06824269999925,"post_reward"
679.206651899993,0,"IA6LI11","2022_Jan_05_1046","MainTask",48,"Response",0,5,"loss",4,1.06824269999925,"post_reward"
681.2576959,1,"IA6LI11","2022_Jan_05_1046","MainTask",48,"Feedback",0,5,"loss",4,1.06824269999925,"post_reward"
682.25687669999,2.92891044218908,"IA6LI11","2022_Jan_05_1046","MainTask",49,"Fixation",50,4,"loss",2,1.5682039999956,"post_loss"
685.177630499995,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",49,"Money",50,4,"loss",2,1.5682039999956,"post_loss"
685.678448499995,1.5682039999956,"IA6LI11","2022_Jan_05_1046","MainTask",49,"Choice",50,4,"loss",2,1.5682039999956,"post_loss"
687.246652499991,0,"IA6LI11","2022_Jan_05_1046","MainTask",49,"Response",50,4,"loss",2,1.5682039999956,"post_loss"
689.264403900001,1,"IA6LI11","2022_Jan_05_1046","MainTask",49,"Feedback",50,4,"loss",2,1.5682039999956,"post_loss"
690.321584199992,4.36703364010205,"IA6LI11","2022_Jan_05_1046","MainTask",50,"Fixation",10,4,"loss",2,1.21141859999625,"post_loss"
694.685614499991,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",50,"Money",10,4,"loss",2,1.21141859999625,"post_loss"
695.186108399997,1.21141859999625,"IA6LI11","2022_Jan_05_1046","MainTask",50,"Choice",10,4,"loss",2,1.21141859999625,"post_loss"
696.397526999994,0,"IA6LI11","2022_Jan_05_1046","MainTask",50,"Response",10,4,"loss",2,1.21141859999625,"post_loss"
698.421853899999,1,"IA6LI11","2022_Jan_05_1046","MainTask",50,"Feedback",10,4,"loss",2,1.21141859999625,"post_loss"
699.46402069999,3.52443522256865,"IA6LI11","2022_Jan_05_1046","MainTask",51,"Fixation",10,4,"reward",2,0.56676790000347,"post_loss"
702.975897799988,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",51,"Money",10,4,"reward",2,0.56676790000347,"post_loss"
703.476180499987,0.56676790000347,"IA6LI11","2022_Jan_05_1046","MainTask",51,"Choice",10,4,"reward",2,0.56676790000347,"post_loss"
704.042948399991,0,"IA6LI11","2022_Jan_05_1046","MainTask",51,"Response",10,4,"reward",2,0.56676790000347,"post_loss"
706.09504,1,"IA6LI11","2022_Jan_05_1046","MainTask",51,"Feedback",10,4,"reward",2,0.56676790000347,"post_loss"
707.12786909999,3.72902053886395,"IA6LI11","2022_Jan_05_1046","MainTask",52,"Fixation",50,6,"loss",4,2.15909450000618,"post_reward"
710.8491106,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",52,"Money",50,6,"loss",4,2.15909450000618,"post_reward"
711.34936349999,2.15909450000618,"IA6LI11","2022_Jan_05_1046","MainTask",52,"Choice",50,6,"loss",4,2.15909450000618,"post_reward"
713.508457999997,0,"IA6LI11","2022_Jan_05_1046","MainTask",52,"Response",50,6,"loss",4,2.15909450000618,"post_reward"
715.553060199993,1,"IA6LI11","2022_Jan_05_1046","MainTask",52,"Feedback",50,6,"loss",4,2.15909450000618,"post_reward"
716.603301199997,3.66368407584897,"IA6LI11","2022_Jan_05_1046","MainTask",53,"Fixation",0,4,"loss",2,1.51458329999878,"post_loss"
720.256746499988,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",53,"Money",0,4,"loss",2,1.51458329999878,"post_loss"
720.757387699996,1.51458329999878,"IA6LI11","2022_Jan_05_1046","MainTask",53,"Choice",0,4,"loss",2,1.51458329999878,"post_loss"
722.271970999995,0,"IA6LI11","2022_Jan_05_1046","MainTask",53,"Response",0,4,"loss",2,1.51458329999878,"post_loss"
724.293444499999,1,"IA6LI11","2022_Jan_05_1046","MainTask",53,"Feedback",0,4,"loss",2,1.51458329999878,"post_loss"
725.302399699998,2.9433698625605,"IA6LI11","2022_Jan_05_1046","MainTask",54,"Fixation",50,4,"loss",2,2.55053659999976,"post_loss"
728.230200399994,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",54,"Money",50,4,"loss",2,2.55053659999976,"post_loss"
728.73039289999,2.55053659999976,"IA6LI11","2022_Jan_05_1046","MainTask",54,"Choice",50,4,"loss",2,2.55053659999976,"post_loss"
731.28092949999,0,"IA6LI11","2022_Jan_05_1046","MainTask",54,"Response",50,4,"loss",2,2.55053659999976,"post_loss"
733.300914699998,1,"IA6LI11","2022_Jan_05_1046","MainTask",54,"Feedback",50,4,"loss",2,2.55053659999976,"post_loss"
734.334083199996,4.4273461577696,"IA6LI11","2022_Jan_05_1046","MainTask",55,"Fixation",10,4,"loss",2,0.761004400003003,"post_loss"
738.755673199994,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",55,"Money",10,4,"loss",2,0.761004400003003,"post_loss"
739.255865399988,0.761004400003003,"IA6LI11","2022_Jan_05_1046","MainTask",55,"Choice",10,4,"loss",2,0.761004400003003,"post_loss"
740.016869799991,0,"IA6LI11","2022_Jan_05_1046","MainTask",55,"Response",10,4,"loss",2,0.761004400003003,"post_loss"
742.04148819999,1,"IA6LI11","2022_Jan_05_1046","MainTask",55,"Feedback",10,4,"loss",2,0.761004400003003,"post_loss"
743.077578199998,2.66695252546366,"IA6LI11","2022_Jan_05_1046","MainTask",56,"Fixation",10,4,"reward",2,0.447144499994465,"post_loss"
745.744424999997,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",56,"Money",10,4,"reward",2,0.447144499994465,"post_loss"
746.245047399992,0.447144499994465,"IA6LI11","2022_Jan_05_1046","MainTask",56,"Choice",10,4,"reward",2,0.447144499994465,"post_loss"
746.692191899987,0,"IA6LI11","2022_Jan_05_1046","MainTask",56,"Response",10,4,"reward",2,0.447144499994465,"post_loss"
748.747288599989,1,"IA6LI11","2022_Jan_05_1046","MainTask",56,"Feedback",10,4,"reward",2,0.447144499994465,"post_loss"
749.782969299995,2.88619157549185,"IA6LI11","2022_Jan_05_1046","MainTask",57,"Fixation",50,5,"reward",2,10.8682251999999,"post_reward"
752.667021699992,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",57,"Money",50,5,"reward",2,10.8682251999999,"post_reward"
753.1674795,10.8682251999999,"IA6LI11","2022_Jan_05_1046","MainTask",57,"Choice",50,5,"reward",2,10.8682251999999,"post_reward"
764.0357047,0,"IA6LI11","2022_Jan_05_1046","MainTask",57,"Response",50,5,"reward",2,10.8682251999999,"post_reward"
766.061665000001,1,"IA6LI11","2022_Jan_05_1046","MainTask",57,"Feedback",50,5,"reward",2,10.8682251999999,"post_reward"
767.11270089999,3.71383022775013,"IA6LI11","2022_Jan_05_1046","MainTask",58,"Fixation",50,4,"reward",2,1.18861610000022,"post_reward"
770.815398299994,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",58,"Money",50,4,"reward",2,1.18861610000022,"post_reward"
771.31592529999,1.18861610000022,"IA6LI11","2022_Jan_05_1046","MainTask",58,"Choice",50,4,"reward",2,1.18861610000022,"post_reward"
772.504541399991,0,"IA6LI11","2022_Jan_05_1046","MainTask",58,"Response",50,4,"reward",2,1.18861610000022,"post_reward"
774.535263499987,1,"IA6LI11","2022_Jan_05_1046","MainTask",58,"Feedback",50,4,"reward",2,1.18861610000022,"post_reward"
775.5645869,4.22452063822348,"IA6LI11","2022_Jan_05_1046","MainTask",59,"Fixation",50,5,"loss",2,1.23508020000008,"post_reward"
779.772857599994,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",59,"Money",50,5,"loss",2,1.23508020000008,"post_reward"
780.273525699988,1.23508020000008,"IA6LI11","2022_Jan_05_1046","MainTask",59,"Choice",50,5,"loss",2,1.23508020000008,"post_reward"
781.508605899988,0,"IA6LI11","2022_Jan_05_1046","MainTask",59,"Response",50,5,"loss",2,1.23508020000008,"post_reward"
783.559360599989,1,"IA6LI11","2022_Jan_05_1046","MainTask",59,"Feedback",50,5,"loss",2,1.23508020000008,"post_reward"
784.5926874,36.0230103000067,"IA6LI11","2022_Jan_05_1046","MainTask",1,"Break",NA,NA,NA,NA,36.0230103000067,NA
821.638476599997,3.76943756629756,"IA6LI11","2022_Jan_05_1046","MainTask",60,"Fixation",50,4,"loss",2,0.818050500005484,NA
825.394272099991,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",60,"Money",50,4,"loss",2,0.818050500005484,NA
825.894659999991,0.818050500005484,"IA6LI11","2022_Jan_05_1046","MainTask",60,"Choice",50,4,"loss",2,0.818050500005484,NA
826.712710499996,0,"IA6LI11","2022_Jan_05_1046","MainTask",60,"Response",50,4,"loss",2,0.818050500005484,NA
828.730445900001,1,"IA6LI11","2022_Jan_05_1046","MainTask",60,"Feedback",50,4,"loss",2,0.818050500005484,NA
829.762331399994,2.6448326015764,"IA6LI11","2022_Jan_05_1046","MainTask",61,"Fixation",50,5,"reward",2,0.681310899992241,"post_loss"
832.399922500001,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",61,"Money",50,5,"reward",2,0.681310899992241,"post_loss"
832.900562099996,0.681310899992241,"IA6LI11","2022_Jan_05_1046","MainTask",61,"Choice",50,5,"reward",2,0.681310899992241,"post_loss"
833.581872999988,0,"IA6LI11","2022_Jan_05_1046","MainTask",61,"Response",50,5,"reward",2,0.681310899992241,"post_loss"
835.636032399998,1,"IA6LI11","2022_Jan_05_1046","MainTask",61,"Feedback",50,5,"reward",2,0.681310899992241,"post_loss"
836.6654002,2.62884001939078,"IA6LI11","2022_Jan_05_1046","MainTask",62,"Fixation",50,5,"loss",2,0.675931899997522,"post_reward"
839.289218599995,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",62,"Money",50,5,"loss",2,0.675931899997522,"post_reward"
839.789653699991,0.675931899997522,"IA6LI11","2022_Jan_05_1046","MainTask",62,"Choice",50,5,"loss",2,0.675931899997522,"post_reward"
840.465585599988,0,"IA6LI11","2022_Jan_05_1046","MainTask",62,"Response",50,5,"loss",2,0.675931899997522,"post_reward"
842.52509499999,1,"IA6LI11","2022_Jan_05_1046","MainTask",62,"Feedback",50,5,"loss",2,0.675931899997522,"post_reward"
843.561472599991,3.36801189234088,"IA6LI11","2022_Jan_05_1046","MainTask",63,"Fixation",10,5,"loss",2,0.906462899991311,"post_loss"
846.928732100001,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",63,"Money",10,5,"loss",2,0.906462899991311,"post_loss"
847.429309399988,0.906462899991311,"IA6LI11","2022_Jan_05_1046","MainTask",63,"Choice",10,5,"loss",2,0.906462899991311,"post_loss"
848.335772299979,0,"IA6LI11","2022_Jan_05_1046","MainTask",63,"Response",10,5,"loss",2,0.906462899991311,"post_loss"
850.365082799995,1,"IA6LI11","2022_Jan_05_1046","MainTask",63,"Feedback",10,5,"loss",2,0.906462899991311,"post_loss"
851.400771399989,3.21406963099373,"IA6LI11","2022_Jan_05_1046","MainTask",64,"Fixation",10,5,"loss",2,0.440669000003254,"post_loss"
854.6184392,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",64,"Money",10,5,"loss",2,0.440669000003254,"post_loss"
855.118990899995,0.440669000003254,"IA6LI11","2022_Jan_05_1046","MainTask",64,"Choice",10,5,"loss",2,0.440669000003254,"post_loss"
855.559659899998,0,"IA6LI11","2022_Jan_05_1046","MainTask",64,"Response",10,5,"loss",2,0.440669000003254,"post_loss"
857.587647699998,1,"IA6LI11","2022_Jan_05_1046","MainTask",64,"Feedback",10,5,"loss",2,0.440669000003254,"post_loss"
858.617505999995,2.98462907257592,"IA6LI11","2022_Jan_05_1046","MainTask",65,"Fixation",0,5,"loss",2,0.488342100012233,"post_loss"
861.591110399997,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",65,"Money",0,5,"loss",2,0.488342100012233,"post_loss"
862.0912942,0.488342100012233,"IA6LI11","2022_Jan_05_1046","MainTask",65,"Choice",0,5,"loss",2,0.488342100012233,"post_loss"
862.579636300012,0,"IA6LI11","2022_Jan_05_1046","MainTask",65,"Response",0,5,"loss",2,0.488342100012233,"post_loss"
864.610153999995,1,"IA6LI11","2022_Jan_05_1046","MainTask",65,"Feedback",0,5,"loss",2,0.488342100012233,"post_loss"
865.612837099994,3.28821295829324,"IA6LI11","2022_Jan_05_1046","MainTask",66,"Fixation",10,4,"reward",2,0.598077599992394,"post_loss"
868.89733349999,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",66,"Money",10,4,"reward",2,0.598077599992394,"post_loss"
869.380785299989,0.598077599992394,"IA6LI11","2022_Jan_05_1046","MainTask",66,"Choice",10,4,"reward",2,0.598077599992394,"post_loss"
869.978862899981,0,"IA6LI11","2022_Jan_05_1046","MainTask",66,"Response",10,4,"reward",2,0.598077599992394,"post_loss"
872.016439999992,1,"IA6LI11","2022_Jan_05_1046","MainTask",66,"Feedback",10,4,"reward",2,0.598077599992394,"post_loss"
873.0533326,4.35890991644174,"IA6LI11","2022_Jan_05_1046","MainTask",67,"Fixation",0,5,"reward",2,0.667212200001813,"post_reward"
877.404070299992,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",67,"Money",0,5,"reward",2,0.667212200001813,"post_reward"
877.904514599999,0.667212200001813,"IA6LI11","2022_Jan_05_1046","MainTask",67,"Choice",0,5,"reward",2,0.667212200001813,"post_reward"
878.571726800001,0,"IA6LI11","2022_Jan_05_1046","MainTask",67,"Response",0,5,"reward",2,0.667212200001813,"post_reward"
880.590210299997,1,"IA6LI11","2022_Jan_05_1046","MainTask",67,"Feedback",0,5,"reward",2,0.667212200001813,"post_reward"
881.6111542,4.163851354199,"IA6LI11","2022_Jan_05_1046","MainTask",68,"Fixation",10,2,"reward",2,0.738162800000282,"post_reward"
885.761061500001,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",68,"Money",10,2,"reward",2,0.738162800000282,"post_reward"
886.261481099995,0.738162800000282,"IA6LI11","2022_Jan_05_1046","MainTask",68,"Choice",10,2,"reward",2,0.738162800000282,"post_reward"
886.999643899995,0,"IA6LI11","2022_Jan_05_1046","MainTask",68,"Response",10,2,"reward",2,0.738162800000282,"post_reward"
889.030435199995,1,"IA6LI11","2022_Jan_05_1046","MainTask",68,"Feedback",10,2,"reward",2,0.738162800000282,"post_reward"
890.078242899996,4.28016907817251,"IA6LI11","2022_Jan_05_1046","MainTask",69,"Fixation",50,5,"reward",2,0.518046299999696,"post_reward"
894.351698699989,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",69,"Money",50,5,"reward",2,0.518046299999696,"post_reward"
894.852476200002,0.518046299999696,"IA6LI11","2022_Jan_05_1046","MainTask",69,"Choice",50,5,"reward",2,0.518046299999696,"post_reward"
895.370522500001,0,"IA6LI11","2022_Jan_05_1046","MainTask",69,"Response",50,5,"reward",2,0.518046299999696,"post_reward"
897.387556299989,1,"IA6LI11","2022_Jan_05_1046","MainTask",69,"Feedback",50,5,"reward",2,0.518046299999696,"post_reward"
898.424225999988,3.95822989887067,"IA6LI11","2022_Jan_05_1046","MainTask",70,"Fixation",10,5,"reward",2,0.611340700008441,"post_reward"
902.37489169999,0.5,"IA6LI11","2022_Jan_05_1046","MainTask",70,"Money",10,5,"reward",2,0.611340700008441,"post_reward"
902.875301799999,0.611340700008441,"IA6LI11","2022_Jan_05_1046","MainTask",70,"Choice",10,5,"reward",2,0.611340700008441,"post_reward"
903.486642500007,0,"IA6LI11","2022_Jan_05_1046","MainTask",70,"Response",10,5,"reward",2,0.611340700008441,"post_reward"
905.510981299987,1,"IA6LI11","2022_Jan_05_1046","MainTask",70,"Feedback",10,5,"reward",2,0.611340700008441,"post_reward"
