Instruction_Condition,MarkCondition,Type,Letter,CorrectResponse,Condition,RandomizeBlocks.thisRepN,RandomizeBlocks.thisTrialN,RandomizeBlocks.thisN,RandomizeBlocks.thisIndex,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Target_Mapping,Fixation_practice.started,Fixation_practice.stopped,Target_practice.started,Target_practice.stopped,Target_resp_practice.keys,Target_resp_practice.corr,Target_resp_practice.rt,Target_resp_practice.started,Target_resp_practice.stopped,ITI_resp_practice.started,ITI_resp_practice.stopped,ITI_Duration,ITI.started,ITI.stopped,square2.started,square2.stopped,Instr_Repe.started,Instr_Repe.stopped,Trigger_Target,TriggerResp,Fixation.started,Fixation.stopped,Target.started,Target.stopped,Target_resp.keys,Target_resp.corr,Target_resp.rt,Target_resp.started,Target_resp.stopped,ITI_resp.started,ITI_resp.stopped,square1.started,square1.stopped,showReminder,ReminderErrors.started,ReminderErrors.stopped,ReminderErrorsResp.keys,ReminderErrorsResp.started,ReminderErrorsResp.stopped,break_block.started,break_block.stopped,break_block_resp.keys,break_block_resp.rt,SelfReport.started,SelfReport.stopped,anxious.response,anxious.rt,peppy.response,peppy.rt,peeved.response,peeved.rt,happy.response,happy.rt,tired.response,tired.rt,relaxed.response,relaxed.rt,sad.response,sad.rt,calm.response,calm.rt,exhausted.response,exhausted.rt,irritated.response,irritated.rt,break_cond.started,break_cond.stopped,break_cond_resp.keys,break_cond_resp.rt,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,43,0,129,1,,,,,,,,,,,,,1,367.2918331757928,None,367.2918331757928,None,,,201,211,366.49187965078,366.9918749262897,366.9752342209895,367.07514949512733,4,1,0.277406331727434,366.9752342209895,None,367.07514949512733,None,366.9752342209895,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,43,1,130,0,,,,,,,,,,,,,1,368.99177063753723,None,368.99177063753723,None,,,201,211,368.3085424736946,368.80858394422194,368.7752493393591,368.8752468546272,4,1,0.18146522897495743,368.7752493393591,None,368.8752468546272,None,368.7752493393591,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,43,2,131,2,,,,,,,,,,,,,1,370.6918071386008,None,370.6918071386008,None,,,202,220,370.0085023330239,370.5085613016636,370.49190519802505,370.5919062129151,4,0,0.16579286923843028,370.49190519802505,None,370.5919062129151,None,370.49190519802505,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,44,0,132,2,,,,,,,,,,,,,1,372.40846579696426,None,372.40846579696426,None,,,202,220,371.69177284229954,372.191775117054,372.1752180527337,372.2751693729833,4,0,0.1904624086291733,372.1752180527337,None,372.2751693729833,None,372.1752180527337,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,44,1,133,1,,,,,,,,,,,,,1,374.1084340553871,None,374.1084340553871,None,,,201,211,373.4252027418843,373.9252277641863,373.89192150626604,373.9919095725527,4,1,0.18274364109856833,373.89192150626604,None,373.9919095725527,None,373.89192150626604,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,44,2,134,1,,,,,,,,,,,,,1,375.8251368089959,None,375.8251368089959,None,,,201,211,375.108553392517,375.60856406636594,375.5918785658969,375.69188692999523,4,1,0.1867587580682084,375.5918785658969,None,375.69188692999523,None,375.5918785658969,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,45,0,135,2,,,,,,,,,,,,,0.9,378.0250915938723,None,378.0250915938723,None,,,202,0,376.8418790033502,377.3418704292744,377.30854212373197,377.40853053998126,None,1,,377.30854212373197,None,377.40853053998126,None,377.30854212373197,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,45,1,136,2,,,,,,,,,,,,,1,379.60852452063045,None,379.60852452063045,None,,,202,220,378.9252508616946,379.4252870827886,379.4086215301686,379.5086123961537,4,0,0.15891751074650529,379.4086215301686,None,379.5086123961537,None,379.4086215301686,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,45,2,137,2,,,,,,,,,,,,,1,381.29181637760394,None,381.29181637760394,None,,,202,220,380.6084940739147,381.10852294580036,381.091834295672,381.1917222727534,4,0,0.15972102408704814,381.091834295672,None,381.1917222727534,None,381.091834295672,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,46,0,138,1,,,,,,,,,,,,,1,382.9750634394086,None,382.9750634394086,None,,,201,211,382.3084969786014,382.8084905042997,382.77516289868163,382.87514431568616,4,1,0.15940990764102025,382.77516289868163,None,382.87514431568616,None,382.77516289868163,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,46,1,139,0,,,,,,,,,,,,,1,384.64186437492754,None,384.64186437492754,None,,,201,211,383.9751439307274,384.47508986155844,384.45842605874986,384.55848656722446,4,1,0.1501618050488105,384.45842605874986,None,384.55848656722446,None,384.45842605874986,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,46,2,140,2,,,,,,,,,,,,,0.9,386.85842696865166,None,386.85842696865166,None,,,202,0,385.6584518859645,386.1584202143804,386.1417588613076,386.24188621257235,None,1,,386.1417588613076,None,386.24188621257235,None,386.1417588613076,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,47,0,141,2,,,,,,,,,,,,,1,388.4418840428061,None,388.4418840428061,None,,,202,220,387.7585669885502,388.2585076699479,388.2418064211779,388.3418676295769,4,0,0.16471743522470206,388.2418064211779,None,388.3418676295769,None,388.2418064211779,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,47,1,142,2,,,,,,,,,,,,,1,390.09175835386213,None,390.09175835386213,None,,,202,220,389.4584232590523,389.95848187773026,389.92514237339583,390.0251580867007,4,0,0.12730507014839532,389.92514237339583,None,390.0251580867007,None,389.92514237339583,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,47,2,143,1,,,,,,,,,,,,,0.9,392.2918405249993,None,392.2918405249993,None,,,201,0,391.10847745070714,391.60841533240637,391.57514407071267,391.6751807817527,None,0,,391.57514407071267,None,391.6751807817527,None,391.57514407071267,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,48,0,144,0,,,,,,,,,,,,,1,394.0750795026761,None,394.0750795026761,None,,,201,211,393.1917537693562,393.691864882373,393.6751538346589,393.7751989447943,4,1,0.36426871361891244,393.6751538346589,None,393.7751989447943,None,393.6751538346589,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,48,1,145,2,,,,,,,,,,,,,1,395.75841720470453,None,395.75841720470453,None,,,202,220,395.09189308933037,395.59186386748206,395.5751857162213,395.67514858522554,4,0,0.14116042584828392,395.5751857162213,None,395.67514858522554,None,395.5751857162213,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,48,2,146,2,,,,,,,,,,,,,1,397.458530697465,None,397.458530697465,None,,,202,220,396.75841720470453,397.2584429269309,397.24178752321586,397.3418014867102,4,0,0.17064054641741677,397.24178752321586,None,397.3418014867102,None,397.24178752321586,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,49,0,147,2,,,,,,,,,,,,,0.9,399.6584753334355,None,399.6584753334355,None,,,202,0,398.4585275478048,398.9584780281448,398.9418075760532,399.04187508377254,None,1,,398.9418075760532,None,399.04187508377254,None,398.9418075760532,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,49,1,148,2,,,,,,,,,,,,,0.9,401.75836541029093,None,401.75836541029093,None,,,202,0,400.5584130751504,401.05847274371536,401.04181454030186,401.14181415534404,None,1,,401.04181454030186,None,401.14181415534404,None,401.04181454030186,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,49,2,149,1,,,,,,,,,,,,,1,403.4417412582061,None,403.4417412582061,None,,,201,211,402.67515593443295,403.1750990655664,403.1416965680255,403.24174867740567,4,1,0.25567262570712046,403.1416965680255,None,403.24174867740567,None,403.1416965680255,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,50,0,150,1,,,,,,,,,,,,,1,405.20844486922124,None,405.20844486922124,None,,,201,211,404.4417486074135,404.94179042790256,404.9251381738486,405.0251388387769,4,1,0.24020569381536916,404.9251381738486,None,405.0251388387769,None,404.9251381738486,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,50,1,151,0,,,,,,,,,,,,,1,406.97510753465303,None,406.97510753465303,None,,,201,211,406.22524585723477,406.7251406935766,406.69180608871375,406.7918102532649,4,1,0.24347259148089506,406.69180608871375,None,406.7918102532649,None,406.69180608871375,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,50,2,152,2,,,,,,,,,,,,,0.9,409.1750714185482,None,409.1750714185482,None,,,202,0,407.99185812810083,408.4918159576491,408.4584302582971,408.55854326110966,None,1,,408.4584302582971,None,408.55854326110966,None,408.4584302582971,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,51,0,153,0,,,,,,,,,,,,,1,410.8583996715961,None,410.8583996715961,None,,,201,211,410.09184094495413,410.59187821593514,410.55856110918467,410.6585442760006,4,1,0.2636864114210766,410.55856110918467,None,410.6585442760006,None,410.55856110918467,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,51,1,154,2,,,,,,,,,,,,,0.9,413.0750641043369,None,413.0750641043369,None,,,202,0,411.87514186595035,412.3751731875718,412.3585027354802,412.45840401112764,None,1,,412.3585027354802,None,412.45840401112764,None,412.3585027354802,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,51,2,155,2,,,,,,,,,,,,,0.9,415.175102915151,None,415.175102915151,None,,,202,0,413.9751313320867,414.47506466427603,414.45839911165604,414.55845507062077,None,1,,414.45839911165604,None,414.55845507062077,None,414.45839911165604,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,52,0,156,2,,,,,,,,,,,,,0.9,417.2751879209827,None,417.2751879209827,None,,,202,0,416.07512709754246,416.57519901478645,416.55849531628064,416.6584956312463,None,1,,416.55849531628064,None,416.6584956312463,None,416.55849531628064,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,52,1,157,1,,,,,,,,,,,,,1,418.90839947911627,None,418.90839947911627,None,,,201,211,418.1917345214324,418.6917983895437,418.65846868415247,418.75845780032705,4,1,0.20774389482085098,418.65846868415247,None,418.75845780032705,None,418.65846868415247,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,52,2,158,1,,,,,,,,,,,,,1,420.6250000437458,None,420.6250000437458,None,,,201,211,419.9085275653024,420.40843570021025,420.3917599986844,420.4917137686707,4,1,0.1944099828833714,420.3917599986844,None,420.4917137686707,None,420.3917599986844,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,53,0,159,0,,,,,,,,,,,,,1,422.34168844890155,None,422.34168844890155,None,,,201,211,421.6251361790637,422.12511710612034,422.1084123577275,422.20838012620334,4,1,0.2006956549739698,422.1084123577275,None,422.20838012620334,None,422.1084123577275,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,53,1,160,1,,,,,,,,,,,,,1,424.0583849031882,None,424.0583849031882,None,,,201,211,423.34174094323953,423.84178556342704,423.8251462579765,423.9251528722634,4,1,0.19199104376639298,423.8251462579765,None,423.9251528722634,None,423.8251462579765,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,53,2,161,1,,,,,,,,,,,,,1,425.7583860580644,None,425.7583860580644,None,,,201,211,425.0584489462817,425.5585418612609,425.5418665096977,425.64182797885314,4,1,0.1812650505644342,425.5418665096977,None,425.64182797885314,None,425.5418665096977,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,54,0,162,0,,,,,,,,,,,,,1,427.45858424169,None,427.45858424169,None,,,201,211,426.7585326922499,427.25850976972197,427.2417892730273,427.3419131246701,4,1,0.1753377398244993,427.2417892730273,None,427.3419131246701,None,427.2417892730273,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,54,1,163,0,,,,,,,,,,,,,1,429.1583845182304,None,429.1583845182304,None,,,201,211,428.4584173096937,428.9585210735022,428.9418369728828,429.04182188950927,4,1,0.18225019431611145,428.9418369728828,None,429.04182188950927,None,428.9418369728828,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,54,2,164,1,,,,,,,,,,,,,1,430.8584241689541,None,430.8584241689541,None,,,201,211,430.1583911675134,430.65851137954814,430.641854925947,430.7418517412898,4,1,0.1801724683991779,430.641854925947,None,430.7418517412898,None,430.641854925947,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,55,0,165,0,,,,,,,,,,,,,1,432.55849951582786,None,432.55849951582786,None,,,201,211,431.8583849731813,432.3585748277055,432.34190717531146,432.4417171108098,4,1,0.17708300159847568,432.34190717531146,None,432.4417171108098,None,432.34190717531146,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahsaer12,1,0x0378,C:\Users\admin\Desktop\FINALTasksLogfiles\,2021_Jun_11_1201,GoNoGo,2020.1.3,59.99657756446725,
