Instruction_Condition,MarkCondition,Type,Letter,CorrectResponse,Condition,RandomizeBlocks.thisRepN,RandomizeBlocks.thisTrialN,RandomizeBlocks.thisN,RandomizeBlocks.thisIndex,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Target_Mapping,Fixation_practice.started,Fixation_practice.stopped,Target_practice.started,Target_practice.stopped,Target_resp_practice.keys,Target_resp_practice.corr,Target_resp_practice.started,Target_resp_practice.stopped,ITI_resp_practice.started,ITI_resp_practice.stopped,ITI_Duration,ITI.started,ITI.stopped,square2.started,square2.stopped,Target_resp_practice.rt,Instr_Repe.started,Instr_Repe.stopped,Trigger_Target,TriggerResp,Fixation.started,Fixation.stopped,Target.started,Target.stopped,Target_resp.keys,Target_resp.corr,Target_resp.started,Target_resp.stopped,ITI_resp.started,ITI_resp.stopped,square1.started,square1.stopped,showReminder,ReminderErrors.started,ReminderErrors.stopped,ReminderErrorsResp.keys,ReminderErrorsResp.started,ReminderErrorsResp.stopped,break_block.started,break_block.stopped,break_block_resp.keys,Target_resp.rt,break_block_resp.rt,SelfReport.started,SelfReport.stopped,anxious.response,anxious.rt,peppy.response,peppy.rt,peeved.response,peeved.rt,happy.response,happy.rt,tired.response,tired.rt,relaxed.response,relaxed.rt,sad.response,sad.rt,calm.response,calm.rt,exhausted.response,exhausted.rt,irritated.response,irritated.rt,break_cond.started,break_cond.stopped,break_cond_resp.keys,break_cond_resp.rt,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,0,0,0,1,,,,,,,,,,,,0.9,890.1315258560535,None,890.1315258560535,None,,880.9402713957988,None,201,0,888.9471467210569,889.4475714515738,889.4309069046703,889.5309761567478,None,0,889.4309069046703,None,889.5309761567478,None,889.4309069046703,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,0,1,1,2,,,,,,,,,,,,0.9,892.2166300667195,None,892.2166300667195,None,,,,202,0,891.0322655172495,891.5326928731611,891.5160134490216,891.6161004954411,None,1,891.5160134490216,None,891.6161004954411,None,891.5160134490216,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,0,2,2,0,,,,,,,,,,,,1,893.8347057340943,None,893.8347057340943,None,,,,201,211,893.1173571843628,893.6178180869847,893.6011386628452,893.70122308387,4,1,893.6011386628452,None,893.70122308387,None,893.6011386628452,None,False,None,None,None,None,None,None,None,None,0.21538417108786234,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,1,0,3,1,,,,,,,,,,,,1,895.5361656869081,None,895.5361656869081,None,,,,201,211,894.835531858289,895.3359603810441,895.3192786232194,895.4193647945067,4,1,895.3192786232194,None,895.4193647945067,None,895.3192786232194,None,False,None,None,None,None,None,None,None,None,0.1982199240628688,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,1,1,4,1,,,,,,,,,,,,1,897.3715193100688,None,897.3715193100688,None,,,,201,211,896.5369953116278,897.0374206255674,897.0207394511635,897.1208262058717,4,1,897.0207394511635,None,897.1208262058717,None,897.0207394511635,None,False,None,None,None,None,None,None,None,None,0.31572529736877186,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,1,2,5,1,,,,,,,,,,,,1,899.1058786670928,None,899.1058786670928,None,,,,201,211,898.3719014508515,898.8723387249211,898.8556493826236,898.9557361373318,4,1,898.8556493826236,None,898.9557361373318,None,898.8556493826236,None,False,None,None,None,None,None,None,None,None,0.2257874433780671,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,2,0,6,2,,,,,,,,,,,,1,900.8240425477288,None,900.8240425477288,None,,,,202,220,900.1067257944433,900.6071458575934,900.5904658500331,900.6905587306628,4,0,900.5904658500331,None,900.6905587306628,None,900.5904658500331,None,False,None,None,None,None,None,None,None,None,0.20695840441294422,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,2,1,7,1,,,,,,,,,,,,1,902.5254794554112,None,902.5254794554112,None,,,,201,211,901.8248707138973,902.3253004034941,902.3086151451425,902.4087001495882,4,1,902.3086151451425,None,902.4087001495882,None,902.3086151451425,None,False,None,None,None,None,None,None,None,None,0.1887822135922761,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,2,2,8,2,,,,,,,,,,,,1,904.2440899448538,None,904.2440899448538,None,,,,202,220,903.5263292081563,904.0267586060436,904.0100756813772,904.1101752713494,4,0,904.0100756813772,None,904.1101752713494,None,904.0100756813772,None,False,None,None,None,None,None,None,None,None,0.19928875140976743,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,3,0,9,0,,,,,,,,,,,,1,906.0285065354819,None,906.0285065354819,None,,,,201,211,905.2444694602418,905.7448997332594,905.7282270184605,905.8283041467221,4,1,905.7282270184605,None,905.8283041467221,None,905.7282270184605,None,False,None,None,None,None,None,None,None,None,0.28113922293050564,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,3,1,10,1,,,,,,,,,,,,1,907.7299694054,None,907.7299694054,None,,,,201,211,907.0293361602016,907.5297649746681,907.5130838002642,907.6131708466837,4,1,907.5130838002642,None,907.6131708466837,None,907.5130838002642,None,False,None,None,None,None,None,None,None,None,0.19825142879926716,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,3,2,11,2,,,,,,,,,,,,0.9,909.915160370776,None,909.915160370776,None,,,,202,0,908.7307987384102,909.2312258026122,909.2145478370239,909.3146319663392,None,1,909.2145478370239,None,909.3146319663392,None,909.2145478370239,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,4,0,12,2,,,,,,,,,,,,0.9,912.0002838343353,None,912.0002838343353,None,,,,202,0,910.8159204517069,911.3163507247245,911.2996724674267,911.399755138189,None,1,911.2996724674267,None,911.399755138189,None,911.2996724674267,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,4,1,13,1,,,,,,,,,,,,1,913.6688455497806,None,913.6688455497806,None,,,,201,211,912.9010555836885,913.4014736048648,913.3847941807253,913.4848794768805,4,1,913.3847941807253,None,913.4848794768805,None,913.3847941807253,None,False,None,None,None,None,None,None,None,None,0.24546856877532264,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,4,2,14,2,,,,,,,,,,,,0.9,915.8536138266118,None,915.8536138266118,None,,,,202,0,914.6692300242466,915.1696591304226,915.1529791228604,915.2530641273061,None,1,915.1529791228604,None,915.2530641273061,None,915.1529791228604,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,5,0,15,2,,,,,,,,,,,,0.9,917.9387159953039,None,917.9387159953039,None,,,,202,0,916.7543540712286,917.2547811354307,917.2381017112893,917.3381878825785,None,1,917.2381017112893,None,917.3381878825785,None,917.2381017112893,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,5,1,16,2,,,,,,,,,,,,0.9,920.0238397505746,None,920.0238397505746,None,,,,202,0,918.8394801601844,919.3399078078073,919.3232251748504,919.4233125129813,None,1,919.3232251748504,None,919.4233125129813,None,919.3232251748504,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,5,2,17,1,,,,,,,,,,,,1,921.6752593889942,None,921.6752593889942,None,,,,201,211,920.9246015817698,921.4250324382101,921.4083535974896,921.5084371433841,4,1,921.4083535974896,None,921.5084371433841,None,921.4083535974896,None,False,None,None,None,None,None,None,None,None,0.24681510453774536,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,6,0,18,2,,,,,,,,,,,,0.9,923.8604879850263,None,923.8604879850263,None,,,,202,0,922.6760995152927,923.1765350390997,923.1598538646977,923.2599379940111,None,1,923.1598538646977,None,923.2599379940111,None,923.1598538646977,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,6,1,19,0,,,,,,,,,,,,1,925.5290336563921,None,925.5290336563921,None,,,,201,211,924.7612334804326,925.2616590860816,925.2449773282588,925.3450646663878,4,1,925.2449773282588,None,925.3450646663878,None,925.2449773282588,None,False,None,None,None,None,None,None,None,None,0.2451383524658013,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,6,2,20,1,,,,,,,,,,,,1,927.330113627082,None,927.330113627082,None,,,,201,211,926.5294181308582,927.0298600722963,927.0131625621052,927.1132496085247,4,1,927.0131625621052,None,927.1132496085247,None,927.0131625621052,None,False,None,None,None,None,None,None,None,None,0.2889194342205883,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,7,0,21,1,,,,,,,,,,,,1,929.0816203119193,None,929.0816203119193,None,,,,201,211,928.330965421801,928.8313898606084,928.8147107281784,928.9147963160449,4,1,928.8147107281784,None,928.9147963160449,None,928.8147107281784,None,False,None,None,None,None,None,None,None,None,0.23536050752954907,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,7,1,22,0,,,,,,,,,,,,1,930.8664972217484,None,930.8664972217484,None,,,,201,211,930.0824750237443,930.5828962537362,930.5662144959115,930.6662992086476,4,1,930.5662144959115,None,930.6662992086476,None,930.5662144959115,None,False,None,None,None,None,None,None,None,None,0.26981910447284463,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,7,2,23,2,,,,,,,,,,,,0.9,933.0517144410715,None,933.0517144410715,None,,,,202,0,931.8673364729166,932.3677603283031,932.3510756533724,932.4511659086074,None,1,932.3510756533724,None,932.4511659086074,None,932.3510756533724,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,8,0,24,2,,,,,,,,,,,,0.9,935.1368186517375,None,935.1368186517375,None,,,,202,0,933.9524584779247,934.4528855421268,934.4362209952233,934.5362919975632,None,1,934.4362209952233,None,934.5362919975632,None,934.4362209952233,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,8,1,25,1,,,,,,,,,,,,1,936.7720238525853,None,936.7720238525853,None,,,,201,211,936.0375787326684,936.5380075471348,936.5213284147048,936.6214148777035,4,1,936.5213284147048,None,936.6214148777035,None,936.5213284147048,None,False,None,None,None,None,None,None,None,None,0.20764479926947388,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,8,2,26,0,,,,,,,,,,,,1,938.5568946364929,None,938.5568946364929,None,,,,201,211,937.7724103690252,938.2728324741474,938.2561504246132,938.3562281362956,4,1,938.2561504246132,None,938.3562281362956,None,938.2561504246132,None,False,None,None,None,None,None,None,None,None,0.25978484598817886,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,9,0,27,2,,,,,,,,,,,,0.9,940.7587766944289,None,940.7587766944289,None,,,,202,0,939.5572750270112,940.0576968404239,940.0410171245749,940.1411035875717,None,1,940.0410171245749,None,940.1411035875717,None,940.0410171245749,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,9,1,28,0,,,,,,,,,,,,1,942.4268766321202,None,942.4268766321202,None,,,,201,211,941.6590779147136,942.1595058540461,942.142821762538,942.2429085172462,4,1,942.142821762538,None,942.2429085172462,None,942.142821762538,None,False,None,None,None,None,None,None,None,None,0.2500682602621964,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,9,2,29,0,,,,,,,,,,,,1,944.1779151215724,None,944.1779151215724,None,,,,201,211,943.4272578977707,943.9276896293413,943.9110064129636,944.0110960847778,4,1,943.9110064129636,None,944.0110960847778,None,943.9110064129636,None,False,None,None,None,None,None,None,None,None,0.24486414457715,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,10,0,30,2,,,,,,,,,,,,0.9,946.3631463429992,None,946.3631463429992,None,,,,202,0,945.1787911282663,945.6791890214154,945.6625113475384,945.7625969354049,None,1,945.6625113475384,None,945.7625969354049,None,945.6625113475384,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,10,1,31,1,,,,,,,,,,,,1,947.9644886197893,None,947.9644886197893,None,,,,201,211,947.2638883378804,947.7643226948439,947.7476351028108,947.8477221492285,4,1,947.7476351028108,None,947.8477221492285,None,947.7476351028108,None,False,None,None,None,None,None,None,None,None,0.19918081851574243,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,10,2,32,2,,,,,,,,,,,,0.9,950.1497090479261,None,950.1497090479261,None,,,,202,0,948.9653477072716,949.4657759383153,949.4490962224645,949.5491809352006,None,1,949.4490962224645,None,949.5491809352006,None,949.4490962224645,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,11,0,33,1,,,,,,,,,,,,1,951.7848856611436,None,951.7848856611436,None,,,,201,211,951.0504758382012,951.5509017355598,951.5342185191839,951.6343049821826,4,1,951.5342185191839,None,951.6343049821826,None,951.5342185191839,None,False,None,None,None,None,None,None,None,None,0.20255299213204125,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,11,1,34,1,,,,,,,,,,,,1,953.5697794901826,None,953.5697794901826,None,,,,201,211,952.7852855962683,953.2857231620492,953.269046071593,953.3691439113009,4,1,953.269046071593,None,953.3691439113009,None,953.269046071593,None,False,None,None,None,None,None,None,None,None,0.26472642220505804,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,11,2,35,1,,,,,,,,,,,,1,955.3212809242323,None,955.3212809242323,None,,,,201,211,954.5701671734641,955.0705919039829,955.0539078124748,955.1539957340246,4,1,955.0539078124748,None,955.1539957340246,None,955.0539078124748,None,False,None,None,None,None,None,None,None,None,0.21980562744647614,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,12,0,36,0,,,,,,,,,,,,0.9,957.506026155932,None,957.506026155932,None,,,,201,0,956.3216642318566,956.8220936297421,956.8054112884965,956.9054986266256,None,0,956.8054112884965,None,956.9054986266256,None,956.8054112884965,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
