Instruction_Condition,MarkCondition,Type,Letter,CorrectResponse,Condition,RandomizeBlocks.thisRepN,RandomizeBlocks.thisTrialN,RandomizeBlocks.thisN,RandomizeBlocks.thisIndex,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Target_Mapping,Fixation_practice.started,Fixation_practice.stopped,Target_practice.started,Target_practice.stopped,Target_resp_practice.keys,Target_resp_practice.corr,Target_resp_practice.rt,Target_resp_practice.started,Target_resp_practice.stopped,ITI_resp_practice.started,ITI_resp_practice.stopped,ITI_Duration,ITI.started,ITI.stopped,square2.started,square2.stopped,Instr_Repe.started,Instr_Repe.stopped,Trigger_Target,TriggerResp,Fixation.started,Fixation.stopped,Target.started,Target.stopped,Target_resp.keys,Target_resp.corr,Target_resp.rt,Target_resp.started,Target_resp.stopped,ITI_resp.started,ITI_resp.stopped,square1.started,square1.stopped,showReminder,ReminderErrors.started,ReminderErrors.stopped,ReminderErrorsResp.keys,ReminderErrorsResp.started,ReminderErrorsResp.stopped,break_block.started,break_block.stopped,break_block_resp.keys,break_block_resp.rt,SelfReport.started,SelfReport.stopped,anxious.response,anxious.rt,peppy.response,peppy.rt,peeved.response,peeved.rt,happy.response,happy.rt,tired.response,tired.rt,relaxed.response,relaxed.rt,sad.response,sad.rt,calm.response,calm.rt,exhausted.response,exhausted.rt,irritated.response,irritated.rt,break_cond.started,break_cond.stopped,break_cond_resp.keys,break_cond_resp.rt,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,28,0,84,1,,,,,,,,,,,,,1,256.84826020000037,None,256.84826020000037,None,,,201,211,256.01182919999974,256.5110359,256.5110359,256.61103249999996,4,1,0.3099867999999333,256.5110359,None,256.61103249999996,None,256.5110359,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,28,1,85,0,,,,,,,,,,,,,1,258.73145399999976,None,258.73145399999976,None,,,201,211,257.8754048999999,258.3775505000003,258.3609999999999,258.4610257000004,4,1,0.33951020000040444,258.3609999999999,None,258.4610257000004,None,258.3609999999999,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,28,2,86,2,,,,,,,,,,,,,0.9,260.9452618000005,None,260.9452618000005,None,,,202,0,259.74613339999996,260.2608995999999,260.2443393000003,260.3445005000003,None,1,,260.2443393000003,None,260.3445005000003,None,260.2443393000003,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,29,0,87,0,,,,,,,,,,,,,1,262.6818239000004,None,262.6818239000004,None,,,201,211,261.8470305999999,262.3610196999998,262.3444377000005,262.4444481999999,4,1,0.31058779999966646,262.3444377000005,None,262.4444481999999,None,262.3444377000005,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,29,1,88,0,,,,,,,,,,,,,1,264.4972237000002,None,264.4972237000002,None,,,201,211,263.69520360000024,264.1945237,264.1945237,264.29434889999993,4,1,0.27146759999959613,264.1945237,None,264.29434889999993,None,264.1945237,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,29,2,89,1,,,,,,,,,,,,,1,266.36142420000033,None,266.36142420000033,None,,,201,211,265.51204959999995,266.0110515000006,266.0110515000006,266.11105920000045,4,1,0.32223770000018703,266.0110515000006,None,266.11105920000045,None,266.0110515000006,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,30,0,90,1,,,,,,,,,,,,,1,268.21375200000057,None,268.21375200000057,None,,,201,211,267.37556889999996,267.8776032000005,267.8611370999997,267.9611111000004,4,1,0.3218056000005163,267.8611370999997,None,267.9611111000004,None,267.8611370999997,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,30,1,91,1,,,,,,,,,,,,,1,270.01472600000034,None,270.01472600000034,None,,,201,211,269.2423828000001,269.7444271000004,269.7277834000006,269.8278068999998,4,1,0.26524289999997563,269.7277834000006,None,269.8278068999998,None,269.7277834000006,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,30,2,92,1,,,,,,,,,,,,,1,271.7982861999999,None,271.7982861999999,None,,,201,211,271.04240070000014,271.544398,271.52782060000027,271.6278237000006,4,1,0.24322459999984858,271.52782060000027,None,271.6278237000006,None,271.52782060000027,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,31,0,93,1,,,,,,,,,,,,,1,273.6481061000004,None,273.6481061000004,None,,,201,211,272.8117667000006,273.31110030000036,273.31110030000036,273.4110866000001,4,1,0.3158042999993995,273.31110030000036,None,273.4110866000001,None,273.31110030000036,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,31,1,94,0,,,,,,,,,,,,,1,275.49810609999986,None,275.49810609999986,None,,,201,211,274.6620767000004,275.16098349999993,275.16098349999993,275.26113910000004,4,1,0.31591630000002624,275.16098349999993,None,275.26113910000004,None,275.16098349999993,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,31,2,95,2,,,,,,,,,,,,,1,277.29845680000017,None,277.29845680000017,None,,,202,220,276.51264020000053,277.02767010000025,277.0110801999999,277.11109399999987,4,0,0.26282590000027994,277.0110801999999,None,277.11109399999987,None,277.0110801999999,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,32,0,96,2,,,,,,,,,,,,,1,279.06340700000055,None,279.06340700000055,None,,,202,220,278.3118026000002,278.8109849000002,278.8109849000002,278.91108260000055,4,0,0.2249760000004244,278.8109849000002,None,278.91108260000055,None,278.8109849000002,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,32,1,97,1,,,,,,,,,,,,,1,280.9480942,None,280.9480942,None,,,201,211,280.0792201000004,280.59394840000004,280.5773842999997,280.6777511,4,1,0.3425883999998405,280.5773842999997,None,280.6777511,None,280.5773842999997,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,32,2,98,1,,,,,,,,,,,,,1,282.8146446999999,None,282.8146446999999,None,,,201,211,281.9617927999998,282.4610767000004,282.4610767000004,282.56095090000053,4,1,0.32683519999955024,282.4610767000004,None,282.56095090000053,None,282.4610767000004,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,33,0,99,0,,,,,,,,,,,,,1,284.74815260000014,None,284.74815260000014,None,,,201,211,283.82853160000013,284.3279846000005,284.3279846000005,284.4277787000001,4,1,0.39491029999953753,284.3279846000005,None,284.4277787000001,None,284.3279846000005,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,33,1,100,0,,,,,,,,,,,,,1,286.5979533999998,None,286.5979533999998,None,,,201,211,285.77564059999986,286.27770820000023,286.2610802999998,286.36111530000017,4,1,0.3108747000005678,286.2610802999998,None,286.36111530000017,None,286.2610802999998,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,33,2,101,2,,,,,,,,,,,,,0.9,288.81188680000014,None,288.81188680000014,None,,,202,0,287.6125313000002,288.1276523000006,288.11108440000044,288.21104860000014,None,1,,288.11108440000044,None,288.21104860000014,None,288.11108440000044,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,34,0,102,1,,,,,,,,,,,,,1,290.5982061000004,None,290.5982061000004,None,,,201,211,289.71270970000023,290.2276751999998,290.2108831000005,290.31106480000017,4,1,0.3562865000003512,290.2108831000005,None,290.31106480000017,None,290.2108831000005,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,34,1,103,2,,,,,,,,,,,,,0.9,292.82623650000005,None,292.82623650000005,None,,,202,0,291.6127524000003,292.12769300000036,292.1109858,292.21100410000054,None,1,,292.1109858,None,292.21100410000054,None,292.1109858,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,34,2,104,0,,,,,,,,,,,,,1,294.61504760000025,None,294.61504760000025,None,,,201,211,293.7284317000003,294.22771209999974,294.22771209999974,294.32764700000007,4,1,0.3602042000002257,294.22771209999974,None,294.32764700000007,None,294.22771209999974,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,35,0,105,1,,,,,,,,,,,,,1,296.59810670000024,None,296.59810670000024,None,,,201,211,295.62841780000053,296.1276538000002,296.1276538000002,296.2277051000001,4,1,0.4512508000007074,296.1276538000002,None,296.2277051000001,None,296.1276538000002,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,35,1,106,2,,,,,,,,,,,,,0.9,298.82606750000014,None,298.82606750000014,None,,,202,0,297.61259299999983,298.1277031999998,298.11099340000055,298.21095220000007,None,1,,298.11099340000055,None,298.21095220000007,None,298.11099340000055,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,35,2,107,0,,,,,,,,,,,,,1,300.58188560000053,None,300.58188560000053,None,,,201,211,299.7292441999998,300.2443017000005,300.2277217999999,300.32777239999996,4,1,0.32615570000052685,300.2277217999999,None,300.32777239999996,None,300.2277217999999,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,36,0,108,1,,,,,,,,,,,,,1,302.5313490999997,None,302.5313490999997,None,,,201,211,301.60879900000054,302.1108651000004,302.0942836000004,302.1942798,4,1,0.40865779999967344,302.0942836000004,None,302.1942798,None,302.0942836000004,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,36,1,109,0,,,,,,,,,,,,,1,304.41524430000027,None,304.41524430000027,None,,,201,211,303.5588279000003,304.0608758999997,304.04440760000034,304.14396769999985,4,1,0.34564790000058565,304.04440760000034,None,304.14396769999985,None,304.04440760000034,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,36,2,110,1,,,,,,,,,,,,,1,306.2652641000004,None,306.2652641000004,None,,,201,211,305.4422924999999,305.94430900000043,305.92788029999974,306.0277769000004,4,1,0.30798050000066723,305.92788029999974,None,306.0277769000004,None,305.92788029999974,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,37,0,111,0,,,,,,,,,,,,,1,308.16423190000023,None,308.16423190000023,None,,,201,211,307.2784276000002,307.77763849999974,307.77763849999974,307.87768030000007,4,1,0.3602928000000247,307.77763849999974,None,307.87768030000007,None,307.77763849999974,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,37,1,112,1,,,,,,,,,,,,,1,310.0318076000003,None,310.0318076000003,None,,,201,211,309.1785012,309.6939650000004,309.6773640000001,309.7777321000003,4,1,0.3265031999999337,309.6773640000001,None,309.7777321000003,None,309.6773640000001,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,37,2,113,0,,,,,,,,,,,,,1,311.84553490000053,None,311.84553490000053,None,,,201,211,311.04517380000016,311.5445182000003,311.5445182000003,311.6444302,4,1,0.2694897999999739,311.5445182000003,None,311.6444302,None,311.5445182000003,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,38,0,114,1,,,,,,,,,,,,,1,313.6480214000003,None,313.6480214000003,None,,,201,211,312.8620861999998,313.36097830000017,313.36097830000017,313.4610595000004,4,1,0.259815599999456,313.36097830000017,None,313.4610595000004,None,313.36097830000017,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,38,1,115,2,,,,,,,,,,,,,0.9,315.8759828000002,None,315.8759828000002,None,,,202,0,314.6626956,315.17726310000035,315.16105700000026,315.2610807000001,None,1,,315.16105700000026,None,315.2610807000001,None,315.16105700000026,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,38,2,116,1,,,,,,,,,,,,,1,317.6645576000001,None,317.6645576000001,None,,,201,211,316.7786083000001,317.2777087000004,317.2777087000004,317.3776157000002,4,1,0.35611379999954806,317.2777087000004,None,317.3776157000002,None,317.2777087000004,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,39,0,117,0,,,,,,,,,,,,,1,319.5310879999997,None,319.5310879999997,None,,,201,211,318.69200850000016,319.1942755,319.1776638000001,319.2777022,4,1,0.33319959999971616,319.1776638000001,None,319.2777022,None,319.1776638000001,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,39,1,118,1,,,,,,,,,,,,,1,321.4147688000003,None,321.4147688000003,None,,,201,211,320.54502760000014,321.04426630000034,321.04426630000034,321.1442814000002,4,1,0.34773630000017874,321.04426630000034,None,321.1442814000002,None,321.04426630000034,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,39,2,119,2,,,,,,,,,,,,,0.9,323.6426395999997,None,323.6426395999997,None,,,202,0,322.4290364999997,322.9442890999999,322.9277420999997,323.02773739999975,None,1,,322.9277420999997,None,323.02773739999975,None,322.9277420999997,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,40,0,120,2,,,,,,,,,,,,,0.9,325.7473694,None,325.7473694,None,,,202,0,324.54527169999983,325.0442815000006,325.0442815000006,325.1442895,None,1,,325.0442815000006,None,325.1442895,None,325.0442815000006,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,40,1,121,0,,,,,,,,,,,,,1,327.64723909999975,None,327.64723909999975,None,,,201,211,326.66240780000044,327.1776362999999,327.1609381999997,327.2610685999998,4,1,0.463945500000591,327.1609381999997,None,327.2610685999998,None,327.1609381999997,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AG4EN28,1,0x5FB8,D:\CoScience\Logfiles\,2022_May_27_1010,GoNoGo,2020.1.3,59.95732237796686,
