"ID","Personality_PSWQ_Concerns","Personality_SANB5_SocialPhobia","Personality_RSTPQ_BIS","Personality_BISBAS_BIS","Personality_BFI_Anxiety","Covariate_Gender","Covariate_Age","Covariate_MPS_TotalPerfectionism","Covariate_BFI_Sociability","Covariate_BDI_Depression","Covariate_BFI_OpenMindedness","Covariate_BFI_Conscientiousness","Covariate_BFI_Agreeableness","Covariate_BFI_Extraversion","Personality_Z_sum","Personality_Z_AV_notweighted","Personality_Z_AV_ItemNr","Personality_Z_AV_Reliability","Personality_PCA","Personality_FactorAnalysis"
"sub-ER05IM12",59,12,68,3.57142857142857,3.75,1,24,111,3.75,NA,3.33333333333333,4.5,2.83333333333333,3.5,4.06853890823353,0.813707781646706,0.854115921651587,0.807630129136419,"16.5055450284971","0.947769576905872"
"sub-ER05IM29",52,15,44,3.71428571428571,3,1,20,86,4.75,1,3.75,4.5,4.66666666666667,4.25,1.82991607818737,0.365983215637474,-0.014155053958485,0.355330380446636,"-4.88922605275893","0.301516468046094"
"sub-ER05LF22",52,6,50,3.28571428571429,4,1,20,70,4.75,6,4.41666666666667,3.25,4.25,4.16666666666667,0.479246043515292,0.0958492087030584,-0.0394992505886512,0.0519538004952178,"-1.9881776701927","0.210761258527015"
"sub-ER05LI22",56,15,71,4,4.5,1,27,122,2,10,4.41666666666667,2.75,3.5,3.25,6.48960497079062,1.29792099415812,1.11031825141002,1.2655639488477,"17.0693952321311","1.38092965098289"
"sub-ER05LM21",60,17,74,3.57142857142857,3,1,24,118,3.75,13,3.08333333333333,3.25,4.08333333333333,2.91666666666667,4.95151184778464,0.990302369556928,1.11262440012254,1.02180734638836,"22.1891105503391","1.06175389678208"
"sub-ER05MA17",58,14,68,3.42857142857143,3.25,1,22,109,3.5,NA,4.58333333333333,4,4.66666666666667,3.66666666666667,3.65025180427022,0.730050360854044,0.803638711323584,0.74316126432805,"16.1046931510343","0.815051693286438"
"sub-ER05NG11",38,10,40,3.14285714285714,2,1,29,139,4,3,3,4,3.5,4.16666666666667,-3.027107657304,-0.605421531460801,-0.777693365813207,-0.602987009042328,"-18.1540313220769","-0.715002535698343"
"sub-ER05NS02",56,17,60,3,4.5,1,27,144,4,NA,4.41666666666667,4.08333333333333,3.91666666666667,4.08333333333333,4.53541632538592,0.907083265077184,0.604827581193484,0.876900194381421,"9.54681443355234","0.884485325755651"
"sub-ER05NS25",36,12,61,2.28571428571429,3,2,25,116,2.5,NA,4.5,2.25,3.66666666666667,2.66666666666667,-1.26790931931058,-0.253581863862115,-0.211610693530547,-0.254760603995208,"-4.31136183064551","-0.350857084690624"
"sub-ER05RD12",23,8,33,2.28571428571429,2.5,1,21,67,3.75,0,4,4.25,4.66666666666667,4.08333333333333,-6.00212883207822,-1.20042576641564,-1.50963977271895,-1.23194483967521,"-33.7309401652479","-1.43126296482554"
"sub-ER05RD23",58,13,61,3.57142857142857,3.5,1,24,105,4.5,5,3.66666666666667,3.83333333333333,4.08333333333333,4.33333333333333,3.41924952921561,0.683849905843123,0.615250614314212,0.679255155480911,"10.9977069163778","0.764146237587531"
"sub-ER05RG02",69,17,64,4,4.25,2,23,92,2.25,NA,3.25,3.75,4.58333333333333,2.16666666666667,7.1649733035991,1.43299466071982,1.20487093059937,1.41945483804225,"21.327926593652","1.54622798853121"
"sub-ER05RI09",39,12,43,3.14285714285714,3.25,1,22,114,4,NA,4.25,4.08333333333333,4.41666666666667,4.08333333333333,-0.646040012372499,-0.1292080024745,-0.501440960204258,-0.16161102915133,"-14.990679934051","-0.251984872914035"
"sub-ER05RK06",35,10,48,2.85714285714286,2,2,21,108,4.5,3,3.91666666666667,3.83333333333333,4.16666666666667,4.41666666666667,-3.13368162224521,-0.626736324449041,-0.655589926278762,-0.61701363775132,"-14.5459392973727","-0.73429655690933"
"sub-ER05RT01",57,16,67,3.42857142857143,3,2,18,120,2.25,13,3.5,3.33333333333333,3.58333333333333,2.75,3.7066903005144,0.741338060102881,0.774908177699871,0.762920527752753,"15.006478857067","0.777909588621602"
"sub-ER05RT24",51,12,74,2.71428571428571,2.5,2,23,129,4,NA,3.58333333333333,3.66666666666667,4.25,4,0.924150794645135,0.184830158929027,0.569330250234823,0.225570272795944,"15.2048810570563","0.257543247768039"
"sub-ER05TO22",43,9,53,3.42857142857143,3.25,1,24,117,4.75,NA,3.91666666666667,3.33333333333333,4.16666666666667,3.91666666666667,0.0956775378265906,0.0191355075653181,-0.112657094360251,-0.00547348371164726,"-5.6021124576173","0.0267972216948046"
"sub-ER05US21",78,19,84,4,4,1,24,170,4,NA,4.41666666666667,4.41666666666667,3.75,3.91666666666667,9.54325699063729,1.90865139812746,2.05027813213547,1.93548164154113,"41.9939764869214","2.12879011738621"
"sub-ER06AN07",68,20,88,3.71428571428571,3.75,1,22,167,4.5,NA,3.75,4.16666666666667,4.16666666666667,4.25,8.55399821345988,1.71079964269198,1.89400396267187,1.742382501381,"38.1025164528036","1.84716517611074"
"sub-ER06AN08",29,15,51,2.42857142857143,2.75,1,23,147,3.75,6,4.41666666666667,3.41666666666667,3.08333333333333,4.58333333333333,-1.84072251958456,-0.368144503916912,-0.599194223788117,-0.376826932352825,"-15.7574841716259","-0.607399371993562"
"sub-ER06AN28",39,10,52,2.42857142857143,3,2,25,127,4.25,NA,2.83333333333333,3.58333333333333,3.16666666666667,4.08333333333333,-1.99159041304997,-0.398318082609994,-0.442123107705891,-0.408601754773459,"-8.93877536546536","-0.468877639546331"
"sub-ER06AS06",57,13,59,3.42857142857143,4,2,26,101,4,NA,2.75,3.16666666666667,2.75,3.5,3.5829970712823,0.71659941425646,0.546297586377098,0.693911980735441,"8.90546884588596","0.779677959275805"
"sub-ER06AS24",56,15,67,3.57142857142857,3.75,1,22,107,3.5,NA,4,3.08333333333333,3.75,3.58333333333333,4.54504472344971,0.909008944689941,0.827463325396725,0.902017967754754,"14.1955906893705","0.962676370813944"
"sub-ER06AT23",31,9,42,2.28571428571429,2.25,2,19,97,3.75,NA,3.58333333333333,3.08333333333333,4.08333333333333,3.75,-4.77734496730774,-0.955468993461547,-1.0519358609998,-0.959607402912794,"-21.7082385370819","-1.1116418133453"
"sub-ER06AY28",66,13,73,4,4,1,22,135,4.75,11,3.33333333333333,4.33333333333333,5,4.33333333333333,6.25456822800662,1.25091364560132,1.30111388969043,1.24619119082301,"25.0316548350623","1.44948653694404"
"sub-ER06CA28",45,13,69,3.42857142857143,2.25,1,20,97,4.75,NA,4,3.41666666666667,4.08333333333333,4.33333333333333,1.22591859722525,0.245183719445049,0.432522564710874,0.276080592391252,"7.70066536016266","0.254114207359312"
"sub-ER06CH10",41,10,42,2.85714285714286,1.75,1,29,105,3.5,NA,3.66666666666667,4.33333333333333,4.66666666666667,3.41666666666667,-3.43582903435966,-0.687165806871932,-0.732069978208384,-0.668083326468219,"-14.6908972680798","-0.775286705052955"
"sub-ER06CH24",50,11,61,3.42857142857143,3.5,1,25,99,4,NA,3.91666666666667,4.5,4.33333333333333,3.91666666666667,2.0547790824123,0.410955816482461,0.360895043977949,0.396278546192666,"5.19452747111253","0.465519959109494"
"sub-ER06CH24X",71,10,72,3.85714285714286,3.75,1,21,124,3.25,NA,3.41666666666667,3.58333333333333,4.5,3.58333333333333,5.23245430554568,1.04649086110914,1.25701489191825,1.05279966141003,"27.2840500132303","1.32766098338575"
"sub-ER06ED02",53,12,65,3.28571428571429,4,2,30,103,3.75,9,3.16666666666667,2.41666666666667,2.91666666666667,3.25,3.22853243999662,0.645706487999325,0.590594008737923,0.624542708884603,"10.2585487429385","0.717583476893027"
"sub-ER06EF14",53,7,55,2.42857142857143,3.75,2,25,127,3.5,NA,3.16666666666667,4.25,3.58333333333333,3.25,-0.545086803283661,-0.109017360656732,-0.0416859943761315,-0.128498484265656,"2.36855062507236","-0.00857814612544575"
"sub-ER06EL06",64,12,77,3.57142857142857,4.25,2,22,125,3,NA,3.83333333333333,2.58333333333333,4.16666666666667,2.91666666666667,5.74299350138341,1.14859870027668,1.29001067937593,1.14051807034813,"26.3404226080699","1.35609649790408"
"sub-ER06EL17",62,15,62,3,2.75,1,23,84,4.75,NA,3.66666666666667,3.75,4.41666666666667,3.83333333333333,2.4334948015079,0.486698960301581,0.593461866611308,0.520778767137751,"14.7202756229992","0.5463443129087"
"sub-ER06EN03",57,7,61,3.28571428571429,4,1,30,90,4,4,3.91666666666667,4,4.41666666666667,3.33333333333333,1.93702380603852,0.387404761207703,0.436721258211736,0.361116267588871,"9.40180611907662","0.563752797343536"
"sub-ER06EN27",63,14,67,3.71428571428571,3,1,24,112,3.5,NA,4.5,3.58333333333333,4.83333333333333,3.58333333333333,4.11682681788988,0.823365363577976,0.920679950405437,0.846530925837009,"18.8273781028234","0.947567471050186"
"sub-ER06EN29",41,13,57,2.28571428571429,2.75,1,23,94,2.75,NA,4.08333333333333,3,4.5,3.08333333333333,-1.23776031078018,-0.247552062156035,-0.224436645578317,-0.237413814374753,"-3.5710073169701","-0.343036320429841"
"sub-ER06ER15",46,11,40,2.57142857142857,2.75,1,24,84,4.5,0,4.5,3.75,4.33333333333333,4.16666666666667,-2.16748164907039,-0.433496329814079,-0.629287496233909,-0.439406996907417,"-12.4967898763494","-0.515311226388493"
"sub-ER06ER16",37,13,44,3.28571428571429,3.25,2,22,112,4.25,1,3,4.16666666666667,3.83333333333333,4.16666666666667,-0.227608844751707,-0.0455217689503414,-0.460898315139803,-0.0795898114425563,"-15.4978213250782","-0.193440289388732"
"sub-ER06ER20",56,14,65,3.57142857142857,3.5,2,24,116,4.25,NA,3.16666666666667,3.33333333333333,4.16666666666667,4.08333333333333,3.82415744957327,0.764831489914654,0.718951093993184,0.762978100555745,"12.6151867460829","0.828023350575829"
"sub-ER06ER24",34,9,43,2.85714285714286,2.5,1,28,118,4.25,NA,4.08333333333333,3.58333333333333,4.08333333333333,4,-3.21609575384745,-0.643219150769491,-0.811308508915127,-0.657168551462727,"-18.9159437276567","-0.757842076504572"
"sub-ER06ET15",53,8,53,3.57142857142857,3.25,1,22,124,4.25,20,4.08333333333333,4,3.5,3.83333333333333,0.833232191961502,0.1666464383923,0.115133925213528,0.150909640955574,"1.11494933255106","0.269214645432166"
"sub-ER06FL20",55,9,52,3.85714285714286,3.25,1,22,103,4.5,2,4.75,3.16666666666667,4.41666666666667,4.33333333333333,1.64380503948928,0.328761007897857,0.212123796918379,0.31253960256887,"1.93923535813943","0.431266681408388"
"sub-ER06IM15",65,15,70,3.57142857142857,3.25,1,25,117,3.25,NA,4.08333333333333,3,3.91666666666667,3,4.82764882985427,0.965529765970855,1.07443294137223,0.988334328753901,"22.4868948025622","1.09499946052785"
"sub-ER06IN09",44,13,47,3.42857142857143,3.25,2,19,100,4.25,NA,3.83333333333333,3.33333333333333,4.83333333333333,4.08333333333333,0.764443752288638,0.152888750457728,-0.182623962904396,0.128310612296811,"-8.55935169942821","0.071552186504325"
"sub-ER06IS22",48,10,50,3.14285714285714,3.25,2,26,96,1.75,1,4.33333333333333,3.5,3.16666666666667,2.75,0.0395989580567246,0.00791979161134492,-0.131877761760595,-0.00965498015366043,"-4.15114849052371","0.0146654099940288"
"sub-ER06KR20",73,15,67,3.28571428571429,3.25,1,21,110,3.25,11,4.41666666666667,4.08333333333333,3.91666666666667,3.41666666666667,4.74009378434402,0.948018756868804,1.09799246812473,0.980147645979914,"25.8446902737202","1.11666085808787"
"sub-ER06LD25",37,6,42,2.28571428571429,2,2,28,59,2.75,6,3.25,3.16666666666667,4.16666666666667,3.08333333333333,-5.4125041878883,-1.08250083757766,-1.01271201955469,-1.07498290094898,"-18.0561532458767","-1.14112957411749"
"sub-ER06LF30",62,16,71,3.71428571428571,4.75,1,20,120,3.25,NA,4.33333333333333,3.33333333333333,3.91666666666667,3,7.04513872141736,1.40902774428347,1.22921924234583,1.37951795400751,"21.3436899976759","1.51100820853232"
"sub-ER06LS23",56,15,74,3.57142857142857,4,2,26,137,2.5,NA,4.58333333333333,3.08333333333333,4,2.83333333333333,5.37794953833579,1.07558990766716,1.06780704807298,1.06713467792084,"19.1699150595083","1.15753178159236"
"sub-ER06NG02",54,15,70,4,4.5,1,24,125,1.75,7,3.75,3.25,4.41666666666667,2.41666666666667,6.26312550827451,1.2526251016549,1.03497179964681,1.21699002775571,"14.9866643568661","1.31711494978985"
"sub-ER06NK09",36,6,41,2.71428571428571,2,1,21,97,3,2,3.16666666666667,4,4.08333333333333,3.08333333333333,-4.85327999205609,-0.970655998411218,-0.9756120899722,-0.969757390829351,"-19.4413708836589","-1.02932443908961"
"sub-ER06NS08",27,5,27,2.57142857142857,2,2,30,69,4.25,NA,2.91666666666667,4.16666666666667,4.58333333333333,4.16666666666667,-7.07490189642801,-1.4149803792856,-1.66371903677042,-1.43771545639447,"-35.7098476554538","-1.57977053271787"
"sub-ER06NS19",24,11,46,2.71428571428571,2.25,2,25,105,2.5,NA,2.41666666666667,3.25,3.75,2.58333333333333,-3.783465378053,-0.756693075610601,-0.944957108365544,-0.767184665562266,"-23.3600536170829","-0.973475994478195"
"sub-ER06NS25",53,16,62,2.71428571428571,2.75,1,18,98,3,NA,3.33333333333333,3.5,4.16666666666667,2.83333333333333,1.53546490800871,0.307092981601743,0.357694459583437,0.33495353218572,"8.68625459505851","0.275403797578279"
"sub-ER06NS30",53,9,46,3,3.25,1,22,87,3,NA,3.66666666666667,4.16666666666667,4.5,3.25,-0.37364523153743,-0.074729046307486,-0.199296019401943,-0.0900834853347025,"-3.71226979591821","-0.0327095138664486"
"sub-ER06OR21",45,14,52,3.14285714285714,2.75,1,21,121,4.75,NA,4.08333333333333,3.41666666666667,4.08333333333333,4.5,0.373768435034581,0.0747536870069162,-0.0871167646679242,0.0768447552600042,"-4.19658350677175","-0.0069737578074242"
"sub-ER06RC02",70,20,69,4,4.5,1,19,127,4,NA,4.25,4,3.33333333333333,3.91666666666667,8.70432138156855,1.74086427631371,1.47599143373269,1.72859511627048,"26.029519035647","1.82725133418729"
"sub-ER06RC19",23,11,49,3.14285714285714,2.5,1,22,80,2.75,8,2.91666666666667,3.33333333333333,3.58333333333333,2.58333333333333,-2.61435784449971,-0.522871568899942,-0.760776982921264,-0.544354558016721,"-21.8991862242732","-0.723183710088385"
"sub-ER06RD28",52,12,60,3.14285714285714,2.75,2,23,104,3.25,NA,2.91666666666667,4,4.41666666666667,3.16666666666667,0.981608927724382,0.196321785544876,0.269275666555515,0.211901624992465,"5.97904328785465","0.233440664851927"
"sub-ER06RT09",31,8,39,2.57142857142857,2,2,24,104,4.75,NA,3.33333333333333,4,4.25,4.58333333333333,-5.09948328471622,-1.01989665694324,-1.13132455027494,-1.02286387027698,"-23.9908193559241","-1.16301279014859"
"sub-ER06US21",43,9,52,2.85714285714286,3.25,2,25,80,3.5,5,3.66666666666667,3.91666666666667,3.75,3.41666666666667,-0.924841852274346,-0.184968370454869,-0.264167705431525,-0.204552396121461,"-6.32599804605443","-0.19613512659134"
"sub-ER06US21X",38,5,38,2.42857142857143,1.75,2,24,98,3.75,NA,4.66666666666667,4.58333333333333,3.58333333333333,4.08333333333333,-5.96945823704939,-1.19389164740988,-1.13116493855541,-1.18351884951136,"-20.3651064156732","-1.239813062986"
"sub-ER06US24",33,8,49,3.14285714285714,2.75,1,20,90,4.75,8,4.25,4.5,4.5,3.58333333333333,-2.32019638848935,-0.464039277697871,-0.587578268941062,-0.485746728150996,"-15.4836002531748","-0.535961974472284"
"sub-ER06WE18",55,16,56,3.71428571428571,3,1,22,111,3.75,NA,3,3.83333333333333,4.33333333333333,3.41666666666667,3.20989536297117,0.641979072594234,0.448894687621677,0.647593668275081,"5.8368530876095","0.628272146613902"
"sub-ER06WE24",43,8,61,3,2.75,2,26,96,2.75,NA,3.75,4.25,3.75,3.08333333333333,-0.903960353618576,-0.180792070723715,-0.0233368064245812,-0.177825911671437,"-0.107672203389901","-0.136398257155418"
"sub-ER06WE26",33,7,38,1.71428571428571,2.75,2,26,94,3.5,NA,3.16666666666667,3.66666666666667,4.16666666666667,3.08333333333333,-5.76307396997466,-1.15261479399493,-1.25420917601163,-1.17117167353922,"-23.4764708253746","-1.28674763102156"
"sub-ER07AN28",46,11,61,2.57142857142857,3,2,26,135,3.25,NA,4.41666666666667,2.91666666666667,3.25,3.41666666666667,-0.293809940747521,-0.0587619881495041,0.0462860182431787,-0.0525670939538811,"2.40931807833662","-0.0574039289997685"
"sub-ER07AN30",38,5,30,2.42857142857143,2.25,2,21,93,4.75,2,4.08333333333333,4.5,4.66666666666667,4.41666666666667,-5.93913943982073,-1.18782788796415,-1.33441002317565,-1.20170758927377,"-26.0235461654019","-1.26346949181678"
"sub-ER07AS07",38,6,37,2,1.75,2,23,72,4.25,4,4.33333333333333,3.16666666666667,4.08333333333333,4.25,-6.49374798179013,-1.29874959635803,-1.228962137342,-1.2836773649472,"-20.9322287462366","-1.37796496749813"
"sub-ER07AS24",66,13,57,3.57142857142857,4.5,1,21,158,4,NA,3.08333333333333,3.25,3.83333333333333,3.5,4.9805289128441,0.996105782568819,0.758848990298442,0.963872327631171,"13.6870558234362","1.12240754847545"
"sub-ER07DO18",56,16,59,3.42857142857143,3.5,1,20,100,4,9,3.75,3.83333333333333,3.91666666666667,3.66666666666667,3.66093961267918,0.732187922535837,0.549533788333773,0.728363512901051,"8.66138022629687","0.731740519430382"
"sub-ER07ED13",23,9,43,2.71428571428571,2.5,2,23,96,3.75,0,3.58333333333333,4.5,4.41666666666667,3.33333333333333,-4.28940481397832,-0.857880962795664,-1.0848365533195,-0.883029962819125,"-26.4728095379265","-1.05651685242289"
"sub-ER07EF15",40,8,42,3.14285714285714,2.25,1,24,87,4.25,4,3.66666666666667,3.83333333333333,4.75,3.91666666666667,-2.93313617609597,-0.586627235219193,-0.695745685172149,-0.590540626464342,"-15.6597450338861","-0.636558370200903"
"sub-ER07EL10",67,7,63,3.57142857142857,3.5,1,24,75,4.5,NA,3.66666666666667,2.83333333333333,4.75,3.66666666666667,2.69444635397491,0.538889270794983,0.734943721061505,0.539584303512138,"17.6775922377553","0.801870570852702"
"sub-ER07EN04",63,19,89,3.57142857142857,4.25,2,22,137,2.5,28,3.75,3.58333333333333,4,2.75,8.37680437150401,1.6753608743008,1.80618952248106,1.68596832741862,"35.2387370586321","1.79526988595324"
"sub-ER07ER23",35,17,53,2.85714285714286,1.5,2,23,136,3.75,18,4.08333333333333,3,5,3.5,-1.56922745011452,-0.313845490022903,-0.38035432787986,-0.274566929529968,"-9.9437229137706","-0.530795406751421"
"sub-ER07ER24",54,11,47,3.14285714285714,3.75,1,20,93,3,0,3.33333333333333,4.58333333333333,4.41666666666667,3.25,1.15772204854244,0.231544409708488,-0.0233000864635224,0.202662796786552,"-1.98942424903368","0.25377663750722"
"sub-ER07ER30",35,8,51,2.85714285714286,3.25,2,24,60,4.75,NA,4.25,3.41666666666667,4.91666666666667,4.16666666666667,-1.8674231461058,-0.37348462922116,-0.495897705754598,-0.404445979349117,"-12.681827346628","-0.42877038176753"
"sub-ER07IM06",63,13,73,3.57142857142857,4,1,24,111,3,12,3.66666666666667,3.5,3.83333333333333,3.16666666666667,5.31672559953052,1.0633451199061,1.14440889885302,1.05965520943279,"22.9608238354966","1.22884142000223"
"sub-ER07LF01",42,9,56,3.42857142857143,3.75,1,27,83,3.75,9,4,3.66666666666667,4.25,3.5,0.867672266263129,0.173534453252626,0.00393478126002211,0.134180581483935,"-4.14366684338528","0.187311777697396"
"sub-ER07ND08",68,11,76,3.28571428571429,3.25,2,23,123,3.25,16,3,4.33333333333333,4.25,3.08333333333333,3.99007110679147,0.798014221358293,1.17270564449991,0.828402562354429,"28.1835333309113","1.03822359325309"
"sub-ER07ND12",27,5,46,2.28571428571429,2,2,23,96,2.5,1,3.33333333333333,4,3.83333333333333,2.66666666666667,-6.13552198990581,-1.22710439798116,-1.13326141801204,-1.22842617978828,"-22.2382347426231","-1.32484300765373"
"sub-ER07NE14",45,11,58,3.14285714285714,2.5,1,20,99,4.25,NA,3.91666666666667,3.91666666666667,4.58333333333333,4.25,-0.271764741599228,-0.0543529483198457,0.00585830193097672,-0.0417161678316371,"-0.407972822723184","-0.0588008379092568"
"sub-ER07NO23",34,6,44,2.28571428571429,2.25,2,23,95,3.75,0,3.91666666666667,3.5,3.75,3.83333333333333,-5.17951029013557,-1.03590205802711,-0.994195422473452,-1.03815787061774,"-18.6888710847734","-1.10775918678121"
"sub-ER07NS10",23,5,33,1.85714285714286,2.5,2,28,67,3.25,0,3.75,3.66666666666667,3.41666666666667,3.16666666666667,-7.49081776815884,-1.49816355363177,-1.67078000957299,-1.52870603059715,"-34.201229938869","-1.68560429614758"
"sub-ER07NS11",43,13,68,2.85714285714286,3.25,2,28,89,1.75,9,2.5,2.83333333333333,3.91666666666667,1.66666666666667,1.30334570966734,0.260669141933467,0.327668651251217,0.261285584892266,"5.63719232109749","0.239474448245363"
"sub-ER07NZ17",53,10,67,3.28571428571429,3.25,1,24,135,3.75,NA,3.58333333333333,3.75,3.66666666666667,3.25,1.9202794784061,0.384055895681221,0.537367772783938,0.387232086194564,"11.3457869575915","0.497684491776517"
"sub-ER07PH12",45,18,80,3.28571428571429,3.5,1,22,124,2,6,3.83333333333333,4.5,3.16666666666667,2.75,4.66815073456762,0.933630146913524,0.976065871800123,0.941306913925583,"16.3084800709692","0.895132997068556"
"sub-ER07RC18",24,5,38,2.42857142857143,2,2,22,100,3.25,0,3.58333333333333,3.41666666666667,3.75,3.33333333333333,-6.72190965977605,-1.34438193195521,-1.41824637822157,-1.35841958698919,"-29.9698981723898","-1.49166056055887"
"sub-ER07RE13",26,5,29,1.57142857142857,1.25,2,22,112,2.75,1,3,4.16666666666667,3.25,3,-9.59566757221535,-1.91913351444307,-1.90259898270043,-1.90584702859281,"-35.0283048754188","-2.11194285822825"
"sub-ER07RL02",53,12,69,2.85714285714286,3.5,2,22,102,3.25,NA,3.66666666666667,3.33333333333333,4,3,2.19121749993014,0.438243499986029,0.579170647672372,0.441950808871129,"13.0684816834978","0.512975027974663"
"sub-ER07RT10",66,18,84,3.71428571428571,4,1,27,154,3,28,3.58333333333333,4.16666666666667,3.5,3.66666666666667,7.89764880008234,1.57952976001647,1.70090737070057,1.59433155812145,"33.5936885377365","1.72282225733344"
"sub-ER07RT14",46,8,48,2.57142857142857,2.75,1,26,102,3,NA,4,4,4.08333333333333,3.33333333333333,-2.35181247275982,-0.470362494551964,-0.451407918316199,-0.472038064399923,"-7.28092038807305","-0.466229998072729"
"sub-ER07UA25",58,10,59,2.71428571428571,3,1,24,118,2.5,NA,4,3.66666666666667,3.25,3,0.447202698738473,0.0894405397476946,0.256159962765695,0.10487783906516,"9.08087140422386","0.192459934514141"
"sub-ER07US19",38,7,62,1.42857142857143,2,2,26,109,3.75,13,4.91666666666667,3.5,3.16666666666667,4.25,-5.00920828069443,-1.00184165613889,-0.525852302494014,-0.963619508236654,"-3.04979567501779","-1.01529820421421"
"sub-ER08AH23",55,12,77,3.71428571428571,4.25,1,22,113,3,10,3.83333333333333,2.91666666666667,3.83333333333333,3.08333333333333,5.29491286023662,1.05898257204732,1.12095262886317,1.03901397991855,"20.1641107975106","1.20451846661363"
"sub-ER08AS05",44,10,56,2,3,2,22,121,3.75,2,4.66666666666667,2.91666666666667,3.08333333333333,4,-2.02351519146164,-0.404703038292328,-0.297442291490493,-0.400842051795725,"-2.67868286397138","-0.434263951715966"
"sub-ER08AS28",39,7,42,2.71428571428571,3,1,21,87,3.5,0,4.16666666666667,3.58333333333333,4.25,3.58333333333333,-3.04096065087326,-0.608192130174652,-0.763613306275079,-0.634684727958765,"-16.4851056768377","-0.655934515822541"
"sub-ER08EL09",51,14,57,3.28571428571429,2.75,2,28,135,2.75,1,4.33333333333333,4.08333333333333,3.41666666666667,2.83333333333333,1.43843253178774,0.287686506357549,0.231203967364605,0.300051645736854,"3.4740534642008","0.273084918669527"
"sub-ER08EN05",39,12,44,3,3,2,23,119,4.75,0,5,3.91666666666667,2.75,4.66666666666667,-1.12076561258,-0.224153122516,-0.523187636908548,-0.245839157384402,"-14.2933175175465","-0.347560651868633"
"sub-ER08ER03",39,9,49,2,2.75,2,22,117,3.75,NA,4.08333333333333,4.66666666666667,4.16666666666667,3.83333333333333,-3.4964523525992,-0.699290470519839,-0.672040257980759,-0.700910149008176,"-11.2394467783764","-0.775427276117096"
"sub-ER08LF06",22,7,38,1.71428571428571,2,2,24,168,2,NA,4.41666666666667,4.41666666666667,2.16666666666667,3.25,-7.53740241018046,-1.50748048203609,-1.56581800854355,-1.51398804083858,"-31.0550162504217","-1.72437507740619"
"sub-ER08LF23",49,15,70,3.42857142857143,4.25,2,26,128,2.75,12,4.25,3.83333333333333,2.83333333333333,2.83333333333333,4.62407781707481,0.924815563414961,0.781173680341913,0.897651997040438,"11.5304648985401","0.93707935270041"
"sub-ER08NE28",58,18,81,3.85714285714286,3.25,1,23,159,3.5,NA,4.16666666666667,3.75,4.58333333333333,3.91666666666667,6.36505206233132,1.27301041246626,1.3925286177917,1.29891828872393,"25.9504985350815","1.34740020256713"
"sub-ER08RD20",57,16,76,3.42857142857143,3.75,1,19,117,3,NA,3.91666666666667,3.33333333333333,3.58333333333333,3.25,5.31331883651257,1.06266376730251,1.12288523847076,1.06822220729033,"21.4164946092962","1.13700277529089"
"sub-ER08RT29",62,11,75,3.42857142857143,3.5,1,21,106,2.75,NA,3.75,3.41666666666667,4.41666666666667,2.83333333333333,4.00837979661567,0.801675959323135,1.06167649272906,0.814421040051707,"23.3662176281581","0.99872353004506"
"sub-ER08US03",65,16,66,3,3,1,22,94,4.25,NA,3.25,4.16666666666667,4,4.08333333333333,3.53127151535267,0.706254303070534,0.830537696795396,0.740598201431436,"19.7794824357752","0.786114095172459"
"sub-ER09AS01",73,20,91,4,4.5,1,19,177,3.25,NA,3.66666666666667,3.5,4.08333333333333,3.25,10.5680206693037,2.11360413386074,2.22631187794301,2.12612210163294,"43.6965841687756","2.30815650565623"
"sub-ER09DO22",36,10,45,2.57142857142857,2.25,1,26,69,3.5,2,3.08333333333333,3.25,4.08333333333333,3.08333333333333,-3.44120169503496,-0.688240339006991,-0.764206705971431,-0.685523132378046,"-15.9863234156412","-0.806894174399109"
"sub-ER09EF11",50,15,59,3,2.25,2,28,78,3.25,7,3.41666666666667,2.75,3.33333333333333,3.58333333333333,0.672596767240897,0.134519353448179,0.189189029294899,0.168337125781281,"4.33526455522831","0.0931654322204075"
"sub-ER09ET01",36,8,50,2.28571428571429,2.5,2,24,128,5,10,3.66666666666667,4.16666666666667,3.75,4.58333333333333,-3.74943715564595,-0.749887431129189,-0.693465492407512,-0.749921957986701,"-12.7443517876148","-0.819178492113041"
"sub-ER09GO30",59,12,66,3.42857142857143,3.75,2,26,93,2,14,3.58333333333333,3.16666666666667,4.16666666666667,2.33333333333333,3.6833131990287,0.736662639805741,0.761834544908665,0.730145001935535,"15.0831006833193","0.859155004008049"
"sub-ER09NK30",51,14,61,2.85714285714286,3.5,2,23,157,3.5,2,3,4.16666666666667,3.75,3.91666666666667,1.96372443255975,0.392744886511951,0.333424740178217,0.388735314585162,"6.32614929407866","0.385123807117504"
"sub-ER09NZ11",42,10,47,3.14285714285714,2.75,2,25,109,3,NA,3.91666666666667,4.75,4.33333333333333,3.16666666666667,-1.26488216582699,-0.252976433165398,-0.403374770601864,-0.263886970974336,"-10.4162062720459","-0.303437628531632"
"sub-ER09US20",60,19,71,3.71428571428571,3.75,1,22,155,3.75,13,3.83333333333333,2.83333333333333,3.75,3.75,6.42196904141496,1.28439380828299,1.16486848600498,1.28909098353911,"20.3960773413179","1.31389919337992"
